no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
47,47,1,Y(Y),6,Y,Y,1,0.8421,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
48,48,1,Y(Y),6,Y,Y,1,0.6315,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
49,49,1,Y(Y),6,N,Y,0.9357,0.8947,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
50,50,1,Y(Y),6,N,Y,0.4346,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
51,51,1,Y(Y),6,N,Y,0.3961,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
52,52,1,Y(Y),6,N,Y,0.3461,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
53,53,1,Y(Y),6,N,Y,0.3461,0.4736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
54,54,1,Y(Y),6,N,Y,0.3384,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
55,55,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
56,56,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
57,57,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
58,58,1,Y(Y),6,N,Y,0.3,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
59,59,1,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
60,60,1,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
61,61,1,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
62,62,1,Y(Y),6,N,Y,0.2576,0.8421,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
63,63,1,Y(Y),6,N,Y,0.2153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
64,64,1,Y(Y),6,N,Y,0.2076,0.8421,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
65,65,1,Y(Y),5,N,Y,0.3307,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,1
