no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
42,42,21,Y(Y),6,N,Y,0.2923,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
43,43,21,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
44,44,20,Y(Y),6,N,Y,0.723,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
45,45,20,Y(Y),6,N,Y,0.6538,0.8157,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
46,46,20,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
47,47,20,Y(Y),6,N,Y,0.3384,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
48,48,20,Y(Y),6,N,Y,0.323,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
49,49,20,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
50,50,20,Y(Y),6,N,Y,0.3076,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
51,51,20,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
52,52,20,Y(Y),6,N,Y,0.2769,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
53,53,20,Y(Y),6,N,Y,0.2615,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
54,54,20,Y(Y),6,N,Y,0.2576,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
55,55,20,Y(Y),6,N,Y,0.2076,0.3684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
56,56,20,Y(Y),6,N,N,0.6769,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
57,57,20,Y(Y),6,N,N,0.5307,0.8157,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
58,58,19,Y(Y),6,Y,N,1,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
59,59,19,Y(Y),6,N,Y,0.3307,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
60,60,19,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
61,61,19,Y(Y),6,N,Y,0.3076,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
62,62,18,Y(Y),6,N,Y,0.7307,0.8333,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
63,63,18,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
64,64,18,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
65,65,18,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
66,66,18,Y(Y),6,N,Y,0.2846,0.8421,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
67,67,18,Y(Y),5,N,Y,0.3,0.6842,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
68,68,17,Y(Y),6,N,Y,0.8,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
69,69,17,Y(Y),6,N,Y,0.5923,0.8157,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
70,70,17,Y(Y),6,N,Y,0.3692,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
71,71,17,Y(Y),6,N,Y,0.3615,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
72,72,17,Y(Y),6,N,Y,0.3307,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2026,1
