no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
1,1,35,Y(Y),6,Y,N,1,0.6315,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
2,2,18,Y(Y),6,N,Y,1,0.7894,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
3,3,18,Y(Y),6,N,Y,0.5285,0.8157,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
4,4,18,Y(Y),6,N,Y,0.35,0.7894,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
5,5,12,Y(Y),6,N,Y,0.6214,0.7894,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
6,6,12,Y(Y),6,N,Y,0.2461,0.7368,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
7,7,10,Y(Y),6,N,Y,0.8642,0.8421,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
8,8,10,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
9,9,7,Y(Y),6,N,Y,0.4346,0.8684,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
10,10,7,Y(Y),6,N,Y,0.3928,0.6578,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
11,11,6,Y(Y),6,N,N,0.5214,0.4736,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
12,12,4,Y(Y),6,N,Y,0.7857,0.7894,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
13,13,3,Y(Y),6,N,Y,0.738,1,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
14,14,3,Y(Y),6,N,Y,0.6,0.9166,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
15,15,3,Y(Y),6,N,Y,0.5785,1,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
16,16,3,Y(Y),6,N,Y,0.2846,0.921,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
17,17,3,Y(Y),6,N,Y,0.25,0.7631,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
18,18,2,Y(Y),6,N,Y,0.7464,0.8421,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
19,19,2,Y(Y),6,N,Y,0.5928,0.9736,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
20,20,2,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
21,21,2,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
22,22,1,Y(Y),6,N,Y,0.8357,1,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
23,23,1,Y(Y),6,N,Y,0.7071,0.6842,4,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
24,24,1,Y(Y),6,N,Y,0.5857,0.8421,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
25,25,1,Y(Y),6,N,Y,0.4035,0,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
26,26,1,Y(Y),6,N,Y,0.35,0.7894,3,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
27,27,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
28,28,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
29,29,1,Y(Y),6,N,Y,0.2923,0.8947,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
30,30,1,Y(Y),6,N,Y,0.2923,0.8947,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
31,31,1,Y(Y),6,N,Y,0.2884,0.8684,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
32,32,1,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
33,33,1,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
34,34,1,Y(Y),6,N,Y,0.2821,0.6578,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
35,35,1,Y(Y),6,N,Y,0.2785,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
36,36,1,Y(Y),6,N,Y,0.2576,0.8684,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
37,37,1,Y(Y),6,N,Y,0.2571,1,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
38,38,1,Y(Y),6,N,Y,0.2538,0.8421,2,Y,N,MAT2013-04-00,확률통계학 (Probability and Statistics),2024,1
