no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS3120-01,Machine Learning,2026,1
1,0,12,Y(Y),6,N,Y,0.4884,0.8157,3,Y,Y,CAS3120-01,Machine Learning,2026,1
2,1,36,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3120-01,Machine Learning,2026,1
3,2,36,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3120-01,Machine Learning,2026,1
4,3,36,N(N),6,N,Y,0.7214,0.7894,3,Y,N,CAS3120-01,Machine Learning,2026,1
5,4,35,N(N),6,Y,Y,1,0.7894,4,Y,N,CAS3120-01,Machine Learning,2026,1
6,5,31,Y(Y),6,N,Y,0.9071,0.7894,4,Y,N,CAS3120-01,Machine Learning,2026,1
7,6,25,Y(Y),6,N,Y,0.5423,0.9473,3,Y,N,CAS3120-01,Machine Learning,2026,1
8,7,25,N(N),6,N,Y,0.8571,0.9791,3,Y,N,CAS3120-01,Machine Learning,2026,1
9,8,24,Y(Y),6,N,Y,0.5923,0.6666,3,Y,N,CAS3120-01,Machine Learning,2026,1
10,9,21,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3120-01,Machine Learning,2026,1
11,10,20,N(N),6,N,Y,0.0753,0.1842,2,Y,N,CAS3120-01,Machine Learning,2026,1
12,11,17,N(N),6,N,Y,1,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
13,12,16,Y(Y),6,N,Y,0.5461,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
14,13,16,Y(Y),6,N,Y,0.5346,0.8421,3,Y,N,CAS3120-01,Machine Learning,2026,1
15,14,15,Y(Y),6,N,Y,1,0.4736,4,Y,N,CAS3120-01,Machine Learning,2026,1
16,15,15,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
17,16,15,Y(Y),6,N,Y,0.775,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
18,17,15,Y(Y),6,N,Y,0.7615,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
19,18,15,N(N),6,N,Y,0.9761,0.6666,4,Y,N,CAS3120-01,Machine Learning,2026,1
20,19,14,Y(Y),6,N,Y,0.5846,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
21,20,13,Y(Y),6,N,Y,0.6153,0.8333,3,Y,N,CAS3120-01,Machine Learning,2026,1
22,21,13,Y(Y),6,N,Y,0.523,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
23,22,13,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3120-01,Machine Learning,2026,1
24,23,12,Y(Y),6,N,Y,0.7428,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
25,24,12,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3120-01,Machine Learning,2026,1
26,25,12,Y(Y),6,N,Y,0.45,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
27,26,12,Y(Y),5,N,Y,0.5,0.9027,3,,N,CAS3120-01,Machine Learning,2026,1
28,27,12,Y(Y),5,N,Y,0.4807,0.8157,2,Y,N,CAS3120-01,Machine Learning,2026,1
29,28,11,Y(Y),6,N,Y,0.8,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
30,29,11,Y(Y),6,N,Y,0.7307,0.8333,3,Y,N,CAS3120-01,Machine Learning,2026,1
31,30,11,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
32,31,11,Y(Y),6,N,N,0.6357,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
33,32,10,Y(Y),6,N,Y,0.95,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
34,33,10,Y(N),6,N,Y,0.8111,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
35,34,10,Y(Y),6,N,Y,0.7153,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
36,35,10,Y(Y),6,N,Y,0.6307,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
37,36,10,Y(Y),6,N,Y,0.5846,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
38,37,10,Y(Y),6,N,Y,0.5461,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
39,38,10,Y(N),6,N,Y,0.5158,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
40,39,10,Y(Y),6,N,Y,0.3846,0.6315,3,Y,N,CAS3120-01,Machine Learning,2026,1
41,40,9,Y(Y),6,N,Y,0.7071,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
42,41,9,Y(Y),6,N,Y,0.6769,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
43,42,9,Y(Y),6,N,Y,0.6307,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
44,43,9,Y(Y),6,N,Y,0.623,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
45,44,9,Y(Y),6,N,Y,0.5423,0.9473,3,Y,N,CAS3120-01,Machine Learning,2026,1
46,45,9,Y(Y),4,N,Y,0.5653,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
47,46,8,Y(Y),6,N,Y,0.6538,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
48,47,8,Y(Y),6,N,Y,0.6076,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
49,48,8,Y(Y),6,N,Y,0.6,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
50,49,8,Y(Y),6,N,Y,0.5769,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
51,50,8,Y(Y),6,N,Y,0.5692,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
52,51,8,Y(Y),6,N,Y,0.5384,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
53,52,8,Y(Y),6,N,Y,0.4769,0.6315,3,Y,N,CAS3120-01,Machine Learning,2026,1
54,53,7,Y(Y),6,N,Y,0.7785,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
55,54,7,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
56,55,7,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
57,56,7,Y(Y),6,N,Y,0.5269,0.5,4,Y,N,CAS3120-01,Machine Learning,2026,1
58,57,7,Y(Y),6,N,Y,0.5038,0.6315,3,Y,N,CAS3120-01,Machine Learning,2026,1
59,58,7,Y(Y),6,N,Y,0.4076,1,2,Y,N,CAS3120-01,Machine Learning,2026,1
60,59,7,N(N),6,N,Y,0.5571,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
61,60,6,Y(Y),6,Y,Y,0.9038,1,4,Y,N,CAS3120-01,Machine Learning,2026,1
62,61,6,Y(Y),6,N,Y,0.85,0.9736,4,Y,N,CAS3120-01,Machine Learning,2026,1
63,62,6,Y(Y),6,N,Y,0.7642,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
64,63,6,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
65,64,6,Y(Y),6,N,Y,0.5615,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
66,65,6,Y(Y),6,N,Y,0.5384,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
67,66,6,Y(Y),6,N,Y,0.5153,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
68,67,6,Y(Y),6,N,Y,0.4846,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
69,68,5,Y(N),6,N,Y,1,0.8947,4,Y,N,CAS3120-01,Machine Learning,2026,1
70,69,5,Y(Y),6,N,Y,0.6846,0.8333,4,Y,N,CAS3120-01,Machine Learning,2026,1
71,70,5,Y(Y),6,N,Y,0.6615,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
72,71,5,Y(Y),6,N,Y,0.575,0.9473,4,Y,N,CAS3120-01,Machine Learning,2026,1
73,72,5,Y(Y),6,N,Y,0.523,0.8684,3,Y,N,CAS3120-01,Machine Learning,2026,1
74,73,5,Y(Y),6,N,Y,0.5038,0.921,3,Y,N,CAS3120-01,Machine Learning,2026,1
75,74,5,N(N),6,Y,Y,1,0.6315,4,Y,N,CAS3120-01,Machine Learning,2026,1
76,75,4,Y(Y),6,N,Y,0.6076,0.9736,3,Y,N,CAS3120-01,Machine Learning,2026,1
77,76,4,Y(Y),6,N,Y,0.5346,0.8157,3,Y,N,CAS3120-01,Machine Learning,2026,1
78,77,4,Y(Y),5,N,Y,0.5,0.9027,3,,N,CAS3120-01,Machine Learning,2026,1
79,78,2,Y(Y),6,N,Y,0.5846,1,3,Y,N,CAS3120-01,Machine Learning,2026,1
80,79,2,N(N),6,N,Y,1,0.5,4,Y,N,CAS3120-01,Machine Learning,2026,1
81,80,1,Y(Y),6,Y,Y,1,0.8947,4,Y,N,CAS3120-01,Machine Learning,2026,1
82,81,1,Y(Y),6,N,Y,0.8923,0.8333,4,Y,N,CAS3120-01,Machine Learning,2026,1
83,82,1,Y(Y),6,N,Y,0.8076,1,4,,N,CAS3120-01,Machine Learning,2026,1
84,83,1,Y(Y),6,N,Y,0.4423,0.6315,3,,N,CAS3120-01,Machine Learning,2026,1
85,84,1,N(N),6,Y,Y,1,0.6842,4,,N,CAS3120-01,Machine Learning,2026,1
86,85,1,N(N),6,N,Y,1,1,4,,N,CAS3120-01,Machine Learning,2026,1
