no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
57,57,14,Y(Y),6,N,Y,0.55,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
58,58,14,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
59,59,14,Y(Y),6,N,Y,0.5285,0.7894,3,Y,N,CAS3116-01,Computer Vision,2025,1
60,60,13,Y(Y),6,N,Y,0.6857,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
61,61,12,Y(Y),6,N,Y,0.7692,0.8333,4,Y,N,CAS3116-01,Computer Vision,2025,1
62,62,12,Y(Y),6,N,Y,0.5653,0.8611,3,Y,N,CAS3116-01,Computer Vision,2025,1
63,63,12,Y(Y),6,N,Y,0.5642,0.8157,3,Y,N,CAS3116-01,Computer Vision,2025,1
64,64,12,Y(Y),6,N,Y,0.5576,0.8611,3,Y,N,CAS3116-01,Computer Vision,2025,1
65,65,12,Y(Y),6,N,Y,0.5,0.9027,3,,N,CAS3116-01,Computer Vision,2025,1
66,66,12,Y(Y),6,N,Y,0.4964,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
67,67,11,Y(Y),6,N,Y,0.5692,0.9166,3,Y,N,CAS3116-01,Computer Vision,2025,1
68,68,11,Y(Y),6,N,Y,0.5571,0.6578,3,Y,N,CAS3116-01,Computer Vision,2025,1
69,69,11,Y(Y),6,N,Y,0.5,0.8333,3,Y,N,CAS3116-01,Computer Vision,2025,1
70,70,10,Y(N),6,N,Y,0.9087,0.8333,4,,N,CAS3116-01,Computer Vision,2025,1
71,71,10,Y(N),6,N,Y,0.8444,1,4,,N,CAS3116-01,Computer Vision,2025,1
72,72,10,Y(N),6,N,Y,0.7185,0.6578,4,,N,CAS3116-01,Computer Vision,2025,1
73,73,10,Y(Y),6,N,Y,0.5923,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
74,74,10,Y(Y),6,N,Y,0.5615,0.6666,3,Y,N,CAS3116-01,Computer Vision,2025,1
75,75,10,Y(Y),6,N,Y,0.5464,0.6315,4,Y,N,CAS3116-01,Computer Vision,2025,1
76,76,10,Y(Y),6,N,Y,0.5269,0.8333,3,Y,N,CAS3116-01,Computer Vision,2025,1
77,77,10,Y(Y),5,N,Y,0.75,0.9027,4,,N,CAS3116-01,Computer Vision,2025,1
78,78,10,Y(Y),5,N,Y,0.6307,0.6666,3,Y,N,CAS3116-01,Computer Vision,2025,1
79,79,10,Y(Y),5,N,Y,0.5307,0.9166,3,Y,N,CAS3116-01,Computer Vision,2025,1
80,80,9,Y(Y),6,N,Y,0.6214,0.7894,3,Y,N,CAS3116-01,Computer Vision,2025,1
81,81,9,Y(Y),6,N,Y,0.5538,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
82,82,9,N(N),6,N,Y,0.8461,1,4,,N,CAS3116-01,Computer Vision,2025,1
83,83,8,Y(Y),6,N,Y,0.7192,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
84,84,8,Y(N),6,N,Y,0.6714,1,3,,N,CAS3116-01,Computer Vision,2025,1
85,85,8,Y(Y),6,N,Y,0.5346,0.9166,3,Y,N,CAS3116-01,Computer Vision,2025,1
86,86,8,Y(Y),6,N,Y,0.5214,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
87,87,7,Y(Y),6,N,Y,0.65,0.9473,3,Y,N,CAS3116-01,Computer Vision,2025,1
88,88,7,Y(Y),6,N,Y,0.5307,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
89,89,7,N(N),6,N,Y,0.4692,0.6944,3,,N,CAS3116-01,Computer Vision,2025,1
90,90,6,Y(Y),6,N,Y,0.7,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
91,91,6,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
92,92,6,Y(Y),6,N,Y,0.5214,0.4736,3,Y,N,CAS3116-01,Computer Vision,2025,1
93,93,6,Y(Y),6,N,Y,0.4423,0.9736,2,Y,N,CAS3116-01,Computer Vision,2025,1
94,94,6,Y(N),5,Y,Y,1,0.8333,4,,N,CAS3116-01,Computer Vision,2025,1
95,95,5,Y(N),6,Y,Y,0.873,0.6666,4,,N,CAS3116-01,Computer Vision,2025,1
96,96,5,Y(N),6,N,Y,0.8148,0.8947,4,,N,CAS3116-01,Computer Vision,2025,1
97,97,5,Y(Y),6,N,Y,0.5,0.7894,3,Y,N,CAS3116-01,Computer Vision,2025,1
98,98,5,Y(Y),6,N,Y,0.4461,1,2,Y,N,CAS3116-01,Computer Vision,2025,1
99,99,4,Y(N),6,Y,N,1,0.8333,4,,N,CAS3116-01,Computer Vision,2025,1
100,100,4,N(N),6,N,Y,0.8214,0.9473,4,,N,CAS3116-01,Computer Vision,2025,1
101,101,3,Y(Y),6,N,Y,0.65,0.9736,3,Y,N,CAS3116-01,Computer Vision,2025,1
102,102,3,Y(Y),6,N,Y,0.5538,0.8611,3,Y,N,CAS3116-01,Computer Vision,2025,1
103,103,2,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
104,104,2,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3116-01,Computer Vision,2025,1
105,105,1,Y(N),6,Y,Y,1,0.9473,4,,N,CAS3116-01,Computer Vision,2025,1
106,106,1,Y(N),6,N,Y,0.9037,0.9473,4,,N,CAS3116-01,Computer Vision,2025,1
107,107,1,Y(Y),6,N,Y,0.75,0.9027,4,,N,CAS3116-01,Computer Vision,2025,1
108,108,1,Y(Y),6,N,Y,0.5,0.9027,3,,N,CAS3116-01,Computer Vision,2025,1
109,109,1,Y(Y),5,N,Y,0.5,0.9027,3,,N,CAS3116-01,Computer Vision,2025,1
110,110,1,N(N),6,Y,Y,0.9851,0.6315,4,,N,CAS3116-01,Computer Vision,2025,1
111,111,1,N(N),6,Y,Y,0.9682,1,4,,N,CAS3116-01,Computer Vision,2025,1
112,112,1,N(N),6,Y,N,1,0.5,4,,N,CAS3116-01,Computer Vision,2025,1
