no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
27,27,16,Y(Y),6,N,Y,0.3307,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
28,28,16,Y(Y),6,N,Y,0.3115,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
29,29,16,Y(Y),6,N,Y,0.223,0.6578,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
30,30,15,Y(Y),6,N,Y,0.473,0.6578,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
31,31,15,Y(Y),6,N,Y,0.3615,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
32,32,15,Y(Y),6,N,Y,0.3307,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
33,33,15,Y(Y),6,N,Y,0.2769,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
34,34,15,Y(Y),6,N,Y,0.273,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
35,35,14,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
36,36,14,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
37,37,14,Y(Y),6,N,Y,0.2923,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
38,38,13,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
39,39,13,Y(Y),6,N,Y,0.3307,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
40,40,13,Y(Y),6,N,Y,0.2884,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
41,41,13,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
42,42,12,Y(Y),6,N,Y,0.3307,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
43,43,12,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
44,44,12,Y(Y),6,N,Y,0.2307,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
45,45,12,Y(Y),6,N,N,0.523,0.8684,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
46,46,12,Y(Y),6,N,N,0.5038,0.921,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
47,47,11,Y(Y),6,N,Y,0.2884,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
48,48,11,Y(Y),6,N,Y,0.2346,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
49,49,10,Y(Y),6,Y,Y,1,1,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
50,50,10,Y(Y),6,N,Y,0.5846,1,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
51,51,10,Y(Y),6,N,Y,0.3769,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
52,52,10,Y(Y),6,N,Y,0.3115,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
53,53,10,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
54,54,10,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
55,55,10,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
56,56,10,Y(Y),6,N,Y,0.2846,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
57,57,10,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
58,58,10,Y(Y),6,N,Y,0.2807,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
59,59,10,Y(Y),6,N,Y,0.2692,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
60,60,10,Y(Y),6,N,Y,0.2653,0.921,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
61,61,10,Y(Y),6,N,Y,0.2615,0.7894,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
62,62,10,Y(Y),6,N,Y,0.2615,0.7368,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
63,63,10,Y(Y),6,N,Y,0.2269,0.6578,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
64,64,10,Y(Y),5,N,Y,0.2769,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
65,65,8,Y(Y),6,N,Y,0.3538,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
66,66,8,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
67,67,8,Y(Y),6,N,Y,0.2923,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
68,68,8,Y(Y),6,N,Y,0.2538,0.8421,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
69,69,8,Y(Y),6,N,Y,0.2461,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
70,70,7,Y(Y),6,N,Y,0.3307,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
71,71,7,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
72,72,7,Y(Y),6,N,Y,0.3153,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
73,73,7,Y(Y),6,N,Y,0.3076,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
74,74,7,Y(Y),6,N,Y,0.2615,0.7368,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
75,75,7,Y(Y),6,N,Y,0.1846,0.6842,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
76,76,6,Y(Y),6,N,Y,0.3076,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
77,77,6,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
78,78,6,Y(Y),6,N,Y,0.2346,0.8947,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
79,79,6,Y(Y),6,N,N,0.5384,1,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
80,80,5,Y(Y),6,N,Y,0.5038,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
81,81,5,Y(Y),6,N,Y,0.3307,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
82,82,5,Y(Y),6,N,Y,0.3153,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
83,83,5,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
84,84,5,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
85,85,5,Y(Y),6,N,Y,0.2846,0.8947,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
86,86,5,Y(Y),6,N,Y,0.2846,0.8421,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
87,87,4,Y(Y),6,N,Y,0.7884,1,4,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
88,88,4,Y(Y),6,N,Y,0.7785,0.7894,4,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
89,89,4,Y(Y),6,N,Y,0.3269,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
90,90,4,Y(Y),6,N,Y,0.2923,0.8947,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
91,91,3,Y(Y),6,N,Y,0.35,0.7105,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
92,92,3,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
93,93,3,Y(Y),6,N,Y,0.2615,0.6842,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
94,94,3,Y(Y),4,N,Y,0.3153,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
95,95,2,Y(Y),6,Y,Y,0.8642,0.9473,4,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
96,96,2,Y(Y),6,N,Y,0.3115,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
97,97,2,Y(Y),6,N,Y,0.3076,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
98,98,2,Y(Y),6,N,Y,0.2846,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
99,99,2,Y(Y),6,N,Y,0.2846,0.8684,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
100,100,2,Y(Y),6,N,Y,0.2769,1,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
101,101,2,Y(Y),6,N,Y,0.1961,0.4736,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
102,102,1,Y(Y),6,N,Y,0.5769,0.8157,3,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
103,103,1,Y(Y),6,N,N,0.4,0.1842,3,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
104,104,1,Y(Y),4,N,Y,0.2846,0.9473,2,,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2026,1
