no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
1,0,12,Y(Y),6,N,Y,0.8357,0.9473,4,Y,Y,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
2,0,12,Y(Y),6,N,Y,0.5384,0.8611,3,Y,Y,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
3,1,36,Y(N),6,Y,Y,1,0.7894,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
4,2,36,Y(Y),6,Y,Y,0.9285,1,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
5,3,36,Y(Y),6,N,Y,0.9464,0.9473,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
6,4,36,Y(N),6,N,Y,0.9071,1,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
7,5,36,Y(N),6,N,Y,0.8492,0.6666,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
8,6,36,Y(N),6,N,Y,0.8222,0.7894,3,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
9,7,36,Y(Y),6,N,Y,0.7642,1,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
10,8,36,Y(Y),6,N,Y,0.7178,0.9736,3,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
11,9,36,Y(N),6,N,Y,0.7071,0.9736,3,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
12,10,36,Y(Y),5,N,Y,0.9076,1,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
13,11,36,Y(Y),5,N,Y,0.7821,0.9473,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
14,12,36,Y(Y),4,Y,Y,0.9571,0.7894,4,Y,N,CAS4160-01,CAS4160-01,REINFORCEMENT LEARNING,2025,1,이영운,이영운,"수1,금1,2",70.0,56.0,21.04,135.0
