no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS3109-01,Automata and Formal Languages,2026,1
1,1,30,Y(Y),3,N,Y,0.3928,0.8157,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
2,2,23,N(N),6,N,Y,0.4047,1,2,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
3,3,22,Y(Y),3,Y,N,1,0.4736,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
4,4,21,Y(Y),6,N,Y,0.5115,0.6578,2,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
5,5,21,N(N),6,N,Y,0.974,1,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
6,6,20,N(N),6,N,Y,0.7607,0.9473,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
7,7,17,N(N),6,N,Y,0.6904,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
8,8,16,Y(N),6,Y,Y,1,1,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
9,9,16,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
10,10,15,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
11,11,14,Y(Y),6,N,Y,0.6115,0.7894,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
12,12,13,Y(Y),6,N,Y,0.75,0.9736,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
13,13,12,Y(Y),6,N,Y,0.8,0.9473,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
14,14,12,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
15,15,10,Y(N),6,N,Y,0.9126,1,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
16,16,10,Y(Y),6,N,Y,0.8384,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
17,17,10,Y(Y),6,N,Y,0.5714,0.4736,4,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
18,18,10,Y(N),6,N,Y,0.5317,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
19,19,10,N(N),6,N,Y,0.8666,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
20,20,8,Y(N),6,N,Y,0.5259,0.9736,3,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
21,21,8,Y(Y),6,N,Y,0.3769,1,2,Y,N,CAS3109-01,Automata and Formal Languages,2026,1
