no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
1,1,36,Y(N),6,N,Y,0.6642,0.7894,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
2,2,36,Y(N),6,N,Y,0.6307,1,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
3,3,36,Y(N),6,N,Y,0.5666,0.9473,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
4,4,36,Y(N),6,N,Y,0.5629,0.9736,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
5,5,36,N(N),6,N,Y,0.8174,0.8333,4,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
6,6,36,N(N),6,N,Y,0.7925,1,4,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
7,7,36,N(N),6,N,Y,0.7777,0.8333,4,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
8,8,36,N(N),6,N,Y,0.4484,1,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
9,9,36,N(N),6,N,Y,0.3703,0.9736,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
10,10,36,N(N),6,N,Y,0.3629,1,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
11,11,36,N(N),6,N,Y,0.2814,0.9473,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
12,12,36,N(N),6,N,Y,0.2619,0.9444,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
13,13,35,Y(N),6,N,Y,0.8222,0.75,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
14,14,35,Y(N),6,N,Y,0.5777,1,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
15,15,35,N(N),4,N,Y,0.4321,0.7894,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
16,16,32,Y(N),6,N,Y,0.8571,0.5,4,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
17,17,25,Y(N),6,N,Y,0.5148,0.8421,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
18,18,25,Y(Y),6,N,Y,0.3571,0.3684,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
19,19,25,Y(Y),6,N,Y,0.2384,0.6842,2,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
20,20,25,N(N),6,N,Y,0.5111,0.8157,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
21,21,25,N(N),6,N,Y,0.4703,0.9736,3,Y,N,CAS2103-02,CCO2103-01,DATA STRUCTURE,2024,1,안형찬,안형찬,"수6,금5,6",90.0,63.0,16.74,65.0
