no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
1,1,36,Y(N),6,N,Y,0.8809,0.8333,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
2,2,36,Y(Y),1,Y,Y,1,0.7894,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
3,3,36,Y(Y),1,Y,Y,1,0.5263,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
4,4,36,N(N),6,N,Y,0.8222,0.9473,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
5,5,36,N(N),6,N,Y,0.7071,0.7894,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
6,6,36,N(N),4,Y,Y,1,1,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
7,7,32,Y(N),6,Y,Y,1,1,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
8,8,25,Y(Y),6,N,Y,0.7714,0.7916,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
9,9,24,Y(Y),6,N,Y,0.5615,0.6666,3,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
10,10,24,N(N),6,N,Y,1,1,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
11,11,23,Y(Y),6,N,Y,0.7,0.9473,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
12,12,22,Y(Y),6,Y,Y,0.8892,0.6315,4,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
13,13,22,N(N),6,N,Y,0.6538,0.8333,3,Y,N,CAS3400-01,CAS3400-01,AI SYSTEMS,2025,1,한동준,한동준,"수5,금5,6",60.0,48.0,14.74,68.0
