no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
1,1,36,Y(N),6,N,Y,1,0.7894,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
2,2,36,Y(N),6,N,Y,0.6592,0.7894,3,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
3,3,36,Y(Y),5,N,Y,0.6153,0.8333,3,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
4,4,36,N(N),6,Y,Y,0.9682,0.6666,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
5,5,36,N(N),6,Y,Y,0.8928,0.4736,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
6,6,36,N(N),6,N,Y,0.8222,0.9473,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
7,7,36,N(N),6,N,Y,0.774,1,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
8,8,36,N(N),6,N,Y,0.7182,0.8611,3,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
9,9,35,Y(N),5,N,Y,0.7555,0.9473,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2023,1,이경우,이경우,"월6,7,수6",77.0,56.0,14.28,87.0
