no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
1,0,12,N(N),5,N,Y,0.8412,0.8333,4,Y,Y,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
2,0,12,Y(Y),6,N,N,0.5307,1,3,Y,Y,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
3,1,36,Y(Y),6,N,Y,0.6642,0.9736,3,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
4,2,36,Y(Y),6,N,Y,0.4857,0.6578,3,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
5,3,36,Y(Y),6,N,Y,0.25,0.9027,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
6,4,36,Y(Y),6,N,Y,0.1846,0.6842,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
7,5,36,Y(Y),5,N,Y,0.75,0.9027,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
8,6,36,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
9,7,36,N(N),6,Y,Y,0.9296,1,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
10,8,36,N(N),6,Y,N,0.8592,0.6315,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
11,9,36,N(N),6,N,Y,0.9142,1,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
12,10,36,N(N),6,N,Y,0.874,0.9473,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
13,11,36,N(N),6,N,Y,0.7785,0.9473,4,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
14,12,36,N(N),6,N,Y,0.5692,0.9166,3,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
15,13,36,N(N),6,N,Y,0.488,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
16,14,36,N(N),6,N,Y,0.4777,0.8157,3,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
17,15,36,N(N),6,N,Y,0.4603,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
18,16,36,N(N),6,N,Y,0.4153,0.8157,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
19,17,36,N(N),6,N,Y,0.3571,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
20,18,36,N(N),6,N,Y,0.3492,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
21,19,36,N(N),6,N,Y,0.3259,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
22,20,36,N(N),6,N,Y,0.3037,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
23,21,36,N(N),6,N,Y,0.2962,1,2,Y,N,CAS1102-01,CAS1102-01,OBJECT-ORIENTED PROGRAMMING,2025,1,유영재,유영재,"월1,2,수2",80.0,48.0,15.3,122.0
