no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
1,1,10,Y(Y),2,Y,Y,0.9571,0.7894,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
2,2,2,Y(Y),6,Y,Y,0.8571,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
3,3,2,Y(Y),6,N,Y,0.8214,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
4,4,2,Y(Y),4,N,Y,0.8857,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
5,5,1,Y(Y),6,Y,Y,1,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
6,6,1,Y(Y),6,Y,Y,0.9076,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
7,7,1,Y(Y),6,Y,Y,0.9038,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
8,8,1,Y(Y),6,Y,Y,0.8857,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
9,9,1,Y(Y),6,Y,Y,0.85,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
10,10,1,Y(Y),6,N,Y,0.85,0.8421,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
11,11,1,Y(Y),6,N,Y,0.8285,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
12,12,1,Y(Y),6,N,Y,0.823,0.8333,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
13,13,1,Y(Y),6,N,Y,0.8214,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
14,14,1,Y(Y),6,N,Y,0.8214,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
15,15,1,Y(Y),6,N,Y,0.8214,0.8421,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
16,16,1,Y(Y),6,N,Y,0.8178,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
17,17,1,Y(Y),6,N,Y,0.8071,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
18,18,1,Y(Y),6,N,Y,0.8071,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
19,19,1,Y(Y),6,N,Y,0.8071,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
20,20,1,Y(Y),6,N,Y,0.8038,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
21,21,1,Y(Y),6,N,Y,0.8,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
22,22,1,Y(Y),6,N,Y,0.8,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
23,23,1,Y(Y),6,N,Y,0.8,0.8333,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
24,24,1,Y(Y),6,N,Y,0.7928,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
25,25,1,Y(Y),6,N,Y,0.7928,0.8421,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
26,26,1,Y(Y),6,N,Y,0.7923,0.8888,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
27,27,1,Y(Y),6,N,Y,0.7857,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
28,28,1,Y(Y),6,N,Y,0.7857,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
29,29,1,Y(Y),6,N,Y,0.7857,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
30,30,1,Y(Y),6,N,Y,0.7846,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
31,31,1,Y(Y),6,N,Y,0.7846,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
32,32,1,Y(Y),6,N,Y,0.7785,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
33,33,1,Y(Y),6,N,Y,0.7785,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
34,34,1,Y(Y),6,N,Y,0.7785,0.7894,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
35,35,1,Y(Y),6,N,Y,0.7678,0.6315,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
36,36,1,Y(Y),6,N,Y,0.7653,0.6666,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
37,37,1,Y(Y),6,N,Y,0.7384,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
38,38,1,Y(Y),6,N,Y,0.6846,0.8333,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
39,39,1,Y(Y),6,N,Y,0.6642,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
40,40,1,Y(Y),6,N,Y,0.65,0.9473,3,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
41,41,1,Y(Y),6,N,Y,0.6357,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
42,42,1,Y(Y),6,N,Y,0.5535,0.8421,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2026,1,한승재,한승재,"수7,금7,8",16.0,16.0,1.27,45.0
