no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
1,1,36,Y(N),6,N,Y,0.7619,1,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
2,2,36,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
3,3,36,N(N),6,N,Y,0.4024,0.8541,2,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
4,4,36,N(N),5,N,Y,0.5,0.9375,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
5,5,30,N(N),6,Y,Y,1,0.625,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
6,6,21,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
7,7,18,N(N),6,N,Y,0.4841,1,2,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
8,8,17,Y(Y),6,N,Y,0.7846,1,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
9,9,15,Y(N),6,N,Y,0.823,1,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
10,10,15,N(N),6,N,Y,0.8809,0.8611,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
11,11,15,N(N),6,N,Y,0.7807,1,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
12,12,15,N(N),6,N,Y,0.6269,0.8333,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
13,13,14,N(N),6,N,Y,0.8821,0.7894,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
14,14,14,N(N),6,N,Y,0.8642,0.7894,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
15,15,12,Y(N),6,N,Y,0.9642,0.8421,4,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
16,16,12,Y(Y),5,N,Y,0.6214,0.9736,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
17,17,11,N(N),6,N,Y,0.3412,1,2,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
18,18,8,Y(N),6,N,Y,0.6428,1,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
19,19,8,Y(Y),6,N,Y,0.3576,0.6578,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
20,20,6,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3120-02,CAS3120-02,MACHINE LEARNING,2026,1,전해곤,전해곤,"수9,금9,10",75.0,60.0,7.86,59.0
