no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
1,0,12,N(N),6,N,Y,0.9571,1,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
2,0,12,N(N),6,N,Y,0.8142,0.8421,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
3,0,12,N(N),6,N,Y,0.8095,1,3,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
4,0,12,N(N),6,N,Y,0.6349,1,3,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
5,0,12,N(N),4,N,N,0.8476,1,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
6,1,36,Y(N),6,Y,Y,0.9629,0.6315,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
7,2,36,Y(Y),6,N,Y,0.7071,0.7894,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
8,3,36,Y(N),6,N,Y,0.65,0.8421,3,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
9,4,36,Y(N),6,N,N,0.865,0.8333,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
10,5,36,Y(Y),1,N,Y,0.75,0.9027,4,Y,N,CAS2101-02,CSI2101-01,DISCRETE MATHEMATICS,2023,1,이수경,이수경,"화11,12/목4",60.0,42.0,17.92,157.0
