no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
69,69,4,Y(Y),6,N,Y,0.5423,0.9473,3,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
70,70,3,Y(Y),6,N,Y,1,0.875,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
71,71,3,Y(Y),6,N,Y,0.8357,0.9473,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
72,72,3,Y(Y),6,N,Y,0.7785,0.9473,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
73,73,3,Y(N),6,N,Y,0.6031,1,3,,N,CAS4109-01,COMPUTER SECURITY,2026,1
74,74,3,Y(Y),6,N,Y,0.5615,1,3,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
75,75,3,Y(Y),5,N,Y,0.475,0.5263,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
76,76,2,Y(N),6,N,Y,1,0.8947,4,,N,CAS4109-01,COMPUTER SECURITY,2026,1
77,77,2,Y(Y),6,N,Y,0.5,0.9027,3,,N,CAS4109-01,COMPUTER SECURITY,2026,1
78,78,2,Y(Y),5,N,Y,0.523,0.8684,3,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
79,79,2,N(N),6,Y,Y,0.975,0.9473,4,,N,CAS4109-01,COMPUTER SECURITY,2026,1
80,80,1,Y(Y),6,Y,Y,1,0.1578,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
81,81,1,Y(N),6,Y,Y,0.992,0.5,4,,N,CAS4109-01,COMPUTER SECURITY,2026,1
82,82,1,Y(Y),6,N,Y,0.8615,0.8333,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
83,83,1,Y(Y),6,N,Y,0.8214,0.9473,4,Y,N,CAS4109-01,COMPUTER SECURITY,2026,1
84,84,1,Y(Y),6,N,Y,0.5923,0.6666,3,,N,CAS4109-01,COMPUTER SECURITY,2026,1
85,85,1,N(N),6,Y,Y,1,0.3333,4,,N,CAS4109-01,COMPUTER SECURITY,2026,1
86,86,1,N(N),6,Y,Y,0.9178,0.9473,4,,N,CAS4109-01,COMPUTER SECURITY,2026,1
