no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
1,0,12,N(N),6,N,Y,0.5714,1,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
2,0,12,N(N),5,N,Y,0.7928,1,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
3,1,36,Y(N),6,Y,Y,1,0.8888,4,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
4,2,36,N(N),6,N,Y,0.4962,0.9736,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
5,3,35,Y(N),3,N,Y,0.6,0.9722,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
6,4,35,N(N),6,N,Y,0.4111,0.8684,2,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
7,5,32,Y(N),5,N,Y,0.7023,1,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
8,6,24,Y(N),5,N,Y,1,1,4,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
9,7,21,N(N),6,N,Y,0.8095,1,3,Y,N,CAS2109-01,CSI2109-01,INTERNET PROGRAMMING,2023,1,이경호,이경호,"월6,7/수11",90.0,63.0,7.79,120.0
