no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
1,1,36,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
2,2,36,N(N),6,N,Y,0.1592,0.9736,3,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
3,3,35,Y(Y),3,N,N,0.8,1,4,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
4,4,23,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
5,5,23,Y(Y),6,N,Y,0.2615,0.8947,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
6,6,21,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
7,7,20,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
8,8,20,N(N),6,N,Y,0.488,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
9,9,19,Y(Y),6,N,N,0.823,0.8333,4,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
10,10,19,N(N),5,N,Y,0.746,1,4,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
11,11,18,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
12,12,18,Y(Y),6,N,Y,0.1769,0.1578,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
13,13,17,Y(Y),6,N,Y,0.223,0.6578,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
14,14,17,N(N),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
15,15,15,Y(Y),6,N,Y,0.675,0.9473,4,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
16,16,15,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
17,17,15,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
18,18,15,Y(Y),6,N,Y,0.2807,0.8684,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
19,19,14,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
20,20,14,Y(Y),6,N,Y,0.2923,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
21,21,13,Y(Y),6,N,Y,0.3307,1,2,Y,N,CAS2101-02,CAS2101-02,DISCRETE MATHEMATICS,2026,1,이종민,이종민,"화8,9,목7",75.0,60.0,10.25,77.0
