no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS4101-01,Computer Capstone Design,2025,1
1,1,36,Y(Y),5,N,Y,0.8392,0.7894,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
2,2,14,Y(Y),6,N,Y,0.7461,0.8333,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
3,3,10,Y(Y),4,Y,N,0.9928,0.3157,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
4,4,3,Y(Y),6,N,Y,0.8615,0.8888,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
5,5,3,Y(Y),6,N,Y,0.7785,0.8421,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
6,6,1,Y(N),6,Y,Y,1,1,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
7,7,1,Y(Y),6,Y,Y,1,0.7894,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
8,8,1,Y(N),6,Y,Y,0.873,0.375,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
9,9,1,Y(Y),6,N,Y,0.9384,1,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
10,10,1,Y(Y),6,N,Y,0.9214,0.9473,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
11,11,1,Y(N),6,N,Y,0.9037,0.7894,4,,N,CAS4101-01,Computer Capstone Design,2025,1
12,12,1,Y(Y),6,N,Y,0.8846,0.7916,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
13,13,1,Y(Y),6,N,Y,0.8714,1,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
14,14,1,Y(N),6,N,Y,0.8492,0.6666,4,,N,CAS4101-01,Computer Capstone Design,2025,1
15,15,1,Y(Y),6,N,Y,0.8428,1,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
16,16,1,Y(Y),6,N,Y,0.8307,0.7222,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
17,17,1,Y(Y),6,N,Y,0.8285,0.8421,4,Y,N,CAS4101-01,Computer Capstone Design,2025,1
18,18,1,Y(Y),6,N,Y,0.8142,0.6315,4,,N,CAS4101-01,Computer Capstone Design,2025,1
19,19,1,Y(Y),6,N,Y,0.8071,0.8421,4,,N,CAS4101-01,Computer Capstone Design,2025,1
20,20,1,Y(Y),6,N,Y,0.8035,0.9736,4,,N,CAS4101-01,Computer Capstone Design,2025,1
21,21,1,Y(Y),6,N,Y,0.7964,1,4,,N,CAS4101-01,Computer Capstone Design,2025,1
22,22,1,Y(Y),6,N,Y,0.7928,1,4,,N,CAS4101-01,Computer Capstone Design,2025,1
23,23,1,Y(Y),6,N,Y,0.7928,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
24,24,1,Y(Y),6,N,Y,0.7769,0.8333,4,,N,CAS4101-01,Computer Capstone Design,2025,1
25,25,1,Y(Y),6,N,Y,0.7714,0.7916,4,,N,CAS4101-01,Computer Capstone Design,2025,1
26,26,1,Y(Y),6,N,Y,0.7678,1,4,,N,CAS4101-01,Computer Capstone Design,2025,1
27,27,1,Y(Y),6,N,Y,0.7653,0.7222,4,,N,CAS4101-01,Computer Capstone Design,2025,1
28,28,1,Y(Y),6,N,Y,0.7642,1,4,,N,CAS4101-01,Computer Capstone Design,2025,1
29,29,1,Y(Y),6,N,Y,0.7571,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
30,30,1,Y(Y),6,N,Y,0.7538,1,4,,N,CAS4101-01,Computer Capstone Design,2025,1
31,31,1,Y(Y),6,N,Y,0.7535,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
32,32,1,Y(N),6,N,Y,0.7214,0.6315,4,,N,CAS4101-01,Computer Capstone Design,2025,1
33,33,1,Y(Y),6,N,Y,0.6857,0.3157,4,,N,CAS4101-01,Computer Capstone Design,2025,1
34,34,1,Y(Y),5,Y,Y,0.9464,0.7894,4,,N,CAS4101-01,Computer Capstone Design,2025,1
35,35,1,Y(Y),5,N,Y,0.8428,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
36,36,1,Y(Y),5,N,Y,0.823,0.8333,4,,N,CAS4101-01,Computer Capstone Design,2025,1
37,37,1,Y(Y),5,N,Y,0.7928,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
38,38,1,Y(Y),5,N,Y,0.7821,0.9473,4,,N,CAS4101-01,Computer Capstone Design,2025,1
39,39,1,Y(Y),5,N,Y,0.75,0.7894,4,,N,CAS4101-01,Computer Capstone Design,2025,1
40,40,1,Y(Y),4,N,Y,0.7928,0.6842,4,,N,CAS4101-01,Computer Capstone Design,2025,1
41,41,1,Y(Y),4,N,Y,0.7538,0.8333,4,,N,CAS4101-01,Computer Capstone Design,2025,1
