no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
1,1,36,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
2,2,36,N(N),6,N,Y,0.1592,0.9736,3,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
3,3,35,Y(Y),3,N,N,0.8,1,4,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
4,4,23,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
5,5,23,Y(Y),6,N,Y,0.2615,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
6,6,21,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
7,7,20,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
8,8,20,N(N),6,N,Y,0.488,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
9,9,19,Y(Y),6,N,N,0.823,0.8333,4,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
10,10,19,N(N),5,N,Y,0.746,1,4,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
11,11,18,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
12,12,18,Y(Y),6,N,Y,0.1769,0.1578,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
13,13,17,Y(Y),6,N,Y,0.223,0.6578,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
14,14,17,N(N),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
15,15,15,Y(Y),6,N,Y,0.675,0.9473,4,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
16,16,15,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
17,17,15,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
18,18,15,Y(Y),6,N,Y,0.2807,0.8684,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
19,19,14,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
20,20,14,Y(Y),6,N,Y,0.2923,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
21,21,13,Y(Y),6,N,Y,0.3307,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
22,22,12,Y(Y),6,N,Y,0.373,0.6052,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
23,23,12,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
24,24,12,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
25,25,12,Y(Y),6,N,Y,0.2346,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
26,26,12,Y(Y),5,N,Y,0.2846,0.8947,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
27,27,12,N(N),6,N,Y,0.4087,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
28,28,11,Y(Y),6,N,Y,0.2846,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
29,29,11,Y(Y),6,N,N,0.6307,1,3,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
30,30,10,Y(Y),6,N,Y,0.3769,1,2,Y,N,CAS2101-02,이산구조 (DISCRETE MATHEMATICS),2026,1
