no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
1,0,12,N(N),1,N,N,1,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
2,0,12,Y(Y),6,N,Y,0.3461,0.7894,2,Y,Y,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
3,1,36,N(N),6,Y,Y,0.9071,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
4,2,36,N(N),6,N,Y,0.9819,0.9473,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
5,3,30,N(N),6,N,Y,0.4423,0.8684,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
6,4,30,N(N),4,N,Y,0.5,0.9027,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
7,5,28,N(N),6,N,Y,0.8968,0.8333,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
8,6,27,Y(N),6,N,Y,1,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
9,7,27,Y(Y),6,N,Y,0.1576,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
10,8,26,N(N),6,N,Y,0.4148,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
11,9,25,N(N),6,N,Y,0.6481,1,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
12,10,24,N(N),3,N,Y,0.8809,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
13,11,23,Y(Y),6,N,Y,0.4115,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
14,12,23,Y(N),5,N,Y,0.4259,0.8684,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
15,13,23,Y(Y),4,N,Y,0.5,0.9027,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
16,14,22,Y(Y),6,N,Y,0.4038,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
17,15,22,N(N),6,N,Y,0.5153,0.5,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
18,16,21,Y(Y),6,N,Y,0.4115,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
19,17,21,N(N),6,N,Y,0.496,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
20,18,20,Y(Y),6,N,Y,0.3538,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
21,19,20,Y(Y),5,N,Y,0.4269,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
22,20,20,N(N),6,N,Y,0.9047,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
23,21,18,Y(Y),6,N,Y,0.6892,0.1578,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
24,22,18,Y(Y),6,N,Y,0.2846,0.6578,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
25,23,17,Y(Y),6,N,Y,0.4192,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
26,24,16,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
27,25,15,Y(Y),6,N,Y,0.4269,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
28,26,15,Y(Y),6,N,Y,0.3961,0.8157,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
29,27,15,Y(Y),6,N,Y,0.3807,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
30,28,15,Y(Y),3,N,Y,0.273,0.7105,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
31,29,14,Y(Y),6,N,Y,0.1,0.6842,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
32,30,14,N(N),6,N,Y,0.5481,0.7894,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
33,31,13,Y(Y),6,N,Y,0.3884,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
34,32,13,Y(Y),6,N,N,0.4538,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
35,33,12,Y(Y),6,N,Y,0.4038,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
36,34,10,Y(Y),6,N,Y,0.4115,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
37,35,10,Y(Y),6,N,N,0.3928,0.4736,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
38,36,10,N(N),4,N,Y,0.5,0.875,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
39,37,8,N(N),6,N,Y,0.8214,1,4,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
40,38,5,Y(Y),6,N,Y,0.6357,0.8421,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
41,39,5,N(N),6,N,Y,0.5357,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
42,40,4,Y(Y),6,N,Y,0.4115,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
43,41,3,Y(Y),6,N,Y,0.4307,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
44,42,3,Y(Y),6,N,Y,0.4115,0.8684,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
45,43,3,Y(Y),6,N,Y,0.4038,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
46,44,2,Y(Y),6,N,Y,0.5192,0.9736,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
47,45,2,Y(Y),6,N,Y,0.5,1,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
48,46,2,Y(Y),6,N,Y,0.323,1,2,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
49,47,2,Y(Y),6,N,N,0.6307,1,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
50,48,2,Y(Y),5,N,Y,0.6461,1,3,Y,N,CAS2101-01,이산구조 (DISCRETE MATHEMATICS),2025,2
