no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
1,1,36,Y(N),6,Y,Y,0.944,0.667,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
2,2,36,N(N),6,N,Y,0.948,0.632,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
3,3,36,N(N),6,N,Y,0.905,1,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
4,4,36,N(N),6,N,Y,0.837,0.789,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
5,5,36,N(N),6,N,Y,0.825,1,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
6,6,35,N(N),6,Y,Y,0.978,0.684,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
7,7,35,N(N),6,N,Y,0.889,0.632,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
8,8,32,Y(N),6,Y,Y,0.905,0.833,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
9,9,31,Y(N),6,N,Y,0.881,1,3,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
10,10,31,N(N),6,N,Y,0.426,0.974,2,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
11,11,30,N(N),6,N,Y,0.937,0.694,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
12,12,30,N(N),6,N,Y,0.778,1,4,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
13,13,30,N(N),6,N,Y,0.519,0.605,3,Y,N,CAS3102-02,CSI3102-01,ARCHITECTURE OF COMPUTERS,2022,1,이경우,이경우,"화2,3,목2",90.0,63.0,16.04,79.0
