no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
1,1,36,N(N),6,N,N,0.6464,0.9473,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
2,2,36,N(N),3,Y,Y,1,0.1578,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
3,3,35,Y(N),3,Y,Y,1,0.9473,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
4,4,35,Y(Y),2,Y,Y,0.9571,0.9473,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
5,5,22,Y(Y),6,Y,Y,0.85,0.9473,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
6,6,20,Y(Y),6,N,Y,0.4214,0.4736,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
7,7,17,Y(N),6,Y,Y,0.9148,0.8421,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
8,8,16,Y(N),6,N,Y,0.7851,1,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
9,9,16,Y(N),6,N,Y,0.7555,0.6315,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
10,10,15,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
11,11,15,Y(Y),5,N,Y,0.4857,0.8157,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
12,12,15,N(N),6,N,Y,0.4,0.7105,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
13,13,14,Y(N),6,Y,Y,1,0.9473,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
14,14,12,Y(N),6,N,Y,0.5925,0.7631,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
15,15,11,Y(N),6,Y,Y,1,0.7894,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
16,16,11,Y(Y),5,N,Y,0.7923,1,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
17,17,10,Y(N),6,N,Y,0.7777,0.8421,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
18,18,10,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
19,19,10,Y(Y),6,N,Y,0.2653,0.7631,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
20,20,10,Y(Y),6,N,Y,0.223,0.8157,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
21,21,10,Y(Y),6,N,Y,0.1653,0.3421,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
22,22,10,N(N),6,N,Y,0.7481,0.8157,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
23,23,10,N(N),6,N,Y,0.6692,1,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
24,24,8,Y(Y),6,N,Y,0.2846,0.6578,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
25,25,8,Y(Y),6,N,Y,0.2807,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
26,26,8,N(N),6,N,Y,0.3038,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
27,27,7,Y(Y),5,N,N,0.823,0.8333,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
28,28,6,Y(Y),6,N,Y,0.7928,1,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
29,29,6,Y(Y),5,N,Y,0.5214,0.9736,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
30,30,5,Y(Y),6,N,Y,0.5285,0.7894,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
31,31,5,Y(Y),6,N,Y,0.2615,0.8947,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
32,32,5,N(N),6,N,Y,0.8814,1,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
33,33,4,Y(Y),6,N,Y,0.6,1,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
34,34,4,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
35,35,4,Y(Y),6,N,N,0.3857,0.6315,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
36,36,4,N(N),6,N,Y,0.7428,0.7894,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
37,37,3,Y(N),6,Y,Y,0.873,0.6666,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
38,38,3,Y(N),6,N,Y,0.8928,0.7894,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
39,39,3,Y(Y),6,N,Y,0.5142,1,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
40,40,3,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
41,41,3,Y(Y),6,N,Y,0.2615,0.8684,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
42,42,3,Y(Y),5,N,Y,0.6071,0.9736,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
43,43,3,N(N),6,N,Y,0.5674,0.8333,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
44,44,3,N(N),6,N,Y,0.4603,1,2,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
45,45,2,Y(Y),6,N,Y,0.9253,1,4,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
46,46,2,Y(Y),6,N,Y,0.5785,1,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
47,47,2,Y(Y),6,N,Y,0.5307,0.9166,3,Y,N,CAS2109-01,CAS2109-01,INTERNET PROGRAMMING,2025,1,이경호,이경호,"화5,6/목11",100.0,80.0,6.73,80.0
