no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
1,1,19,Y(Y),6,N,N,0.7785,0.9473,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
2,2,14,Y(Y),5,N,Y,0.4115,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
3,3,14,Y(Y),5,N,N,0.8153,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
4,4,13,Y(Y),6,N,Y,0.3884,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
5,5,12,Y(Y),6,N,Y,0.3968,0.9473,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
6,6,11,Y(Y),6,N,Y,0.3884,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
7,7,10,Y(Y),6,N,Y,0.4038,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
8,8,10,Y(Y),6,N,Y,0.2423,0.4736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
9,9,10,Y(Y),6,N,N,0.6642,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
10,10,9,Y(Y),5,N,Y,0.5038,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
11,11,5,Y(Y),6,N,Y,0.7357,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
12,12,5,Y(Y),6,N,Y,0.6357,0.8421,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
13,13,5,Y(Y),5,N,Y,0.3923,0.8421,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
14,14,4,Y(Y),6,N,Y,0.6785,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
15,15,4,Y(Y),6,N,Y,0.373,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
16,16,4,Y(Y),5,N,N,0.6115,0.8421,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
17,17,3,Y(Y),6,Y,N,1,0.7894,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
18,18,2,Y(Y),6,N,Y,0.7142,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
19,19,2,Y(Y),6,N,Y,0.4576,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
20,20,2,Y(Y),6,N,Y,0.4115,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
21,21,2,Y(Y),6,N,Y,0.4038,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
22,22,2,Y(Y),6,N,Y,0.3769,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
23,23,1,Y(Y),6,Y,Y,1,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
24,24,1,Y(Y),6,Y,Y,0.9321,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
25,25,1,Y(Y),6,Y,N,1,0.7894,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
26,26,1,Y(Y),6,Y,N,0.8928,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
27,27,1,Y(Y),6,N,Y,0.7071,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
28,28,1,Y(Y),6,N,Y,0.6538,0.8888,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
29,29,1,Y(Y),6,N,Y,0.6038,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
30,30,1,Y(Y),6,N,Y,0.5653,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
31,31,1,Y(Y),6,N,Y,0.5461,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
32,32,1,Y(Y),6,N,Y,0.5384,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
33,33,1,Y(Y),6,N,Y,0.5307,1,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
34,34,1,Y(Y),6,N,Y,0.523,0.8157,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
35,35,1,Y(Y),6,N,Y,0.5115,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
36,36,1,Y(Y),6,N,Y,0.4884,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
37,37,1,Y(Y),6,N,Y,0.4653,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
38,38,1,Y(Y),6,N,Y,0.4576,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
39,39,1,Y(Y),6,N,Y,0.4346,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
40,40,1,Y(Y),6,N,Y,0.4115,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
41,41,1,Y(Y),6,N,Y,0.3692,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
42,42,1,Y(Y),6,N,Y,0.35,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
43,43,1,Y(Y),6,N,Y,0.3071,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,2
