no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
1,1,36,Y(N),6,Y,Y,1,0.667,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
2,2,36,Y(N),6,Y,Y,0.993,0.632,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
3,3,36,Y(N),6,Y,Y,0.925,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
4,4,36,Y(N),6,N,Y,0.879,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
5,5,36,Y(Y),6,N,Y,0.764,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
6,6,36,Y(Y),6,N,Y,0.586,0.868,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
7,7,36,Y(Y),6,N,Y,0.579,0.974,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
8,8,36,Y(Y),6,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
9,9,36,Y(Y),5,N,Y,0.786,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
10,10,36,Y(Y),5,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
11,11,36,Y(Y),5,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
12,12,36,Y(Y),5,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
13,13,36,Y(Y),4,Y,Y,0.964,1,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
14,14,36,Y(Y),4,Y,Y,0.921,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
15,15,36,Y(Y),4,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
16,16,36,Y(Y),4,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
17,17,36,Y(Y),4,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
18,18,36,Y(Y),4,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
19,19,36,Y(Y),4,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
20,20,36,Y(N),3,Y,Y,0.957,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
21,21,36,Y(Y),3,Y,N,1,0.474,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
22,22,36,Y(Y),3,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
23,23,36,Y(Y),3,N,Y,0.25,0.972,2,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
24,24,36,Y(Y),2,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
25,25,36,Y(Y),2,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
26,26,36,Y(Y),2,N,N,0.936,0.632,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
27,27,36,N(N),6,Y,Y,1,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
28,28,36,N(N),6,Y,Y,0.993,0.632,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
29,29,36,N(N),6,N,Y,0.814,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
30,30,36,N(N),6,N,Y,0.667,0.632,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
31,31,36,N(N),5,N,Y,0.738,0.896,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
32,32,36,N(N),4,N,Y,1,0.792,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
33,33,35,Y(Y),6,N,Y,0.475,1,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
34,34,35,Y(Y),5,N,Y,0.821,0.789,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
35,35,34,Y(Y),6,Y,Y,0.889,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
36,36,33,Y(Y),6,N,Y,0.9,0.974,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
37,37,33,Y(Y),6,N,Y,0.55,0.842,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
38,38,33,Y(Y),4,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
39,39,32,Y(N),6,Y,Y,0.99,0.833,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
40,40,32,Y(N),6,Y,Y,0.925,0.889,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
41,41,32,Y(N),6,N,Y,0.786,1,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
42,42,32,Y(Y),6,N,Y,0.786,0.789,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
43,43,32,Y(Y),6,N,Y,0.675,1,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
44,44,32,Y(Y),6,N,Y,0.564,0.711,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
45,45,32,Y(Y),6,N,Y,0.557,1,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
46,46,32,Y(Y),5,N,Y,0.75,0.972,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
47,47,31,Y(Y),6,Y,Y,0.968,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
48,48,31,Y(Y),6,Y,Y,0.893,0.632,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
49,49,31,Y(Y),6,N,Y,0.75,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
50,50,31,Y(Y),6,N,Y,0.743,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
51,51,31,Y(Y),6,N,Y,0.664,0.974,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
52,52,31,Y(Y),6,N,Y,0.664,0.789,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
53,53,31,Y(Y),6,N,Y,0.629,0.842,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
54,54,31,Y(Y),6,N,Y,0.543,0.974,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
55,55,31,Y(Y),6,N,Y,0.543,0.868,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
56,56,31,Y(Y),6,N,Y,0.532,0.816,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
57,57,31,Y(Y),6,N,Y,0.5,0.972,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
58,58,31,Y(Y),6,N,Y,0.5,0.868,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
59,59,31,Y(Y),5,N,Y,0.25,0.972,2,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
60,60,30,Y(Y),6,Y,Y,0.886,0.842,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
61,61,30,Y(Y),6,N,Y,0.786,1,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
62,62,30,Y(Y),6,N,Y,0.764,0.947,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
63,63,30,Y(Y),6,N,Y,0.757,1,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2022,1,김선주,김선주,"화3,4,목3",100.0,80.0,27.55,144.0
