no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
1,0,12,Y(Y),3,N,Y,0.6692,0.5,4,Y,Y,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
2,1,36,Y(N),6,Y,Y,1,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
3,2,36,Y(N),6,Y,Y,1,0.9473,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
4,3,36,Y(N),6,Y,Y,1,0.9473,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
5,4,36,Y(N),6,Y,Y,1,0.6666,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
6,5,36,Y(N),6,Y,Y,0.9307,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
7,6,36,Y(N),6,Y,Y,0.9285,0.9473,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
8,7,36,Y(N),6,N,Y,0.9851,0.75,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
9,8,36,Y(N),6,N,Y,0.9285,0.7894,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
10,9,36,Y(N),6,N,Y,0.874,0.7894,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
11,10,36,Y(Y),6,N,Y,0.823,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
12,11,36,Y(N),6,N,Y,0.7111,0.9473,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
13,12,36,Y(Y),6,N,Y,0.6769,1,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
14,13,36,Y(Y),6,N,Y,0.6769,0.9736,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
15,14,36,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
16,15,36,Y(N),6,N,Y,0.6074,0.9736,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
17,16,36,Y(Y),6,N,Y,0.5615,0.9736,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
18,17,36,Y(Y),6,N,Y,0.45,0.8157,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
19,18,36,Y(N),5,N,Y,0.8571,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
20,19,36,Y(N),5,N,Y,0.7111,0.9473,3,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
21,20,36,Y(Y),4,Y,Y,0.9285,0.6315,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
22,21,36,Y(N),4,N,Y,0.8666,0.9473,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
23,22,36,Y(Y),3,Y,Y,1,0.9473,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
24,23,36,Y(N),3,N,Y,0.9259,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
25,24,36,Y(N),2,Y,Y,1,1,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
26,25,36,Y(N),2,Y,Y,1,0.6666,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
27,26,36,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
28,27,36,N(N),6,Y,Y,1,0.7894,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
29,28,36,N(N),6,Y,Y,0.9703,0.6315,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
30,29,36,N(N),6,Y,Y,0.9357,0.9473,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
31,30,36,N(N),6,N,Y,1,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
32,31,36,N(N),6,N,Y,1,0.9473,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
33,32,36,N(N),6,N,Y,0.9961,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
34,33,36,N(N),6,N,Y,0.9603,0.8333,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
35,34,36,N(N),6,N,Y,0.9126,0.8333,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
36,35,36,N(N),6,N,Y,0.8666,0.7894,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
37,36,36,N(N),6,N,Y,0.8571,0.9791,3,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
38,37,36,N(N),6,N,Y,0.7846,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
39,38,36,N(N),6,N,Y,0.7698,0.8611,3,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
40,39,36,N(N),6,N,Y,0.6928,0.9473,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
41,40,36,N(N),6,N,Y,0.674,1,3,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
42,41,36,N(N),6,N,Y,0.6428,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
43,42,36,N(N),6,N,Y,0.6346,0.8333,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
44,43,36,N(N),5,N,Y,0.6904,0.9791,3,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
45,44,36,N(N),4,Y,Y,1,0.8947,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
46,45,35,Y(N),6,Y,Y,1,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
47,46,35,Y(N),6,Y,Y,1,1,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
48,47,35,Y(Y),6,Y,N,0.9785,0.7894,4,Y,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
49,48,35,N(N),6,Y,Y,1,0.1578,4,,N,CAS4160-01-00,강화학습 (Reinforcement Learning),2026,1
