no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
1,0,12,Y(Y),6,N,Y,0.4192,1,2,Y,Y,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
2,1,36,Y(Y),3,Y,Y,0.9642,0.7894,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
3,2,36,N(N),6,N,Y,0.873,0.7083,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
4,3,36,N(N),6,N,Y,0.865,0.9375,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
5,4,36,N(N),6,N,Y,0.6814,0.9473,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
6,5,36,N(N),6,N,Y,0.5317,0.8958,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
7,6,36,N(N),6,N,Y,0.4206,1,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
8,7,32,N(N),6,N,Y,0.3777,0.9736,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
9,8,26,N(N),6,Y,Y,1,0.9473,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
10,9,25,Y(Y),3,Y,Y,1,0.9473,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
11,10,20,Y(N),6,N,Y,0.9761,0.6666,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
12,11,18,Y(N),6,N,Y,0.6814,1,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
13,12,18,Y(N),6,N,Y,0.3849,0.8611,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
14,13,17,Y(Y),6,Y,Y,0.4035,0.1578,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
15,14,17,Y(N),6,N,Y,0.865,1,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
16,15,17,Y(Y),6,N,Y,0.7071,1,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
17,16,16,Y(N),6,Y,Y,0.9206,0.6666,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
18,17,16,Y(Y),6,N,Y,0.4538,1,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
19,18,15,Y(Y),6,N,Y,0.6714,0.9473,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
20,19,14,Y(Y),6,N,Y,0.4653,1,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
21,20,13,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
22,21,12,Y(Y),6,Y,N,0.9571,0.9473,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
23,22,12,Y(Y),6,N,Y,0.4269,1,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
24,23,12,Y(Y),5,Y,Y,0.9692,1,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
25,24,9,N(N),6,N,Y,0.4962,0.8157,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
26,25,6,Y(Y),6,N,Y,0.4607,0.8157,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
27,26,4,Y(Y),6,N,Y,0.4115,0.9736,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
28,27,3,Y(Y),6,N,Y,0.5357,0.9473,4,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
29,28,3,Y(Y),6,N,Y,0.473,0.9736,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
30,29,3,Y(Y),5,N,Y,0.375,0.8157,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
31,30,2,Y(Y),6,N,Y,0.7214,0.6315,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
32,31,2,Y(Y),6,N,Y,0.6857,0.7894,3,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
33,32,2,Y(Y),6,N,Y,0.5192,0.9736,2,Y,N,CAS3205-01,CAS3205-01,COMPUTER GRAPHICS,2025,2,이인권,이인권,"수14/금7,8",100.0,80.0,12.06,48.0
