no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
1,1,35,Y(Y),4,Y,Y,0.9142,0.7368,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
2,2,11,Y(N),5,N,Y,0.8571,1,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
3,3,10,Y(N),6,N,Y,0.738,1,3,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
4,4,10,N(N),6,N,Y,0.7698,1,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
5,5,8,Y(Y),6,Y,Y,0.9071,0.8421,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
6,6,8,Y(N),6,N,Y,0.9166,0.75,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
7,7,8,N(N),6,N,Y,0.2619,0.9444,2,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
8,8,6,Y(Y),6,N,Y,0.7392,0.8421,3,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
9,9,5,Y(Y),6,Y,Y,0.85,0.8421,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
10,10,5,Y(Y),6,N,Y,0.6,1,3,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
11,11,5,Y(Y),6,N,Y,0.3928,0.6578,3,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
12,12,3,Y(Y),6,N,Y,0.8571,0.9473,4,Y,N,CAS3208-01,CSI4108-01,ARTIFICIAL INTELLIGENCE,2024,1,조성배,조성배,"월2/수11,12",90.0,81.0,4.42,31.0
