no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
1,0,12,Y(Y),3,N,Y,0.6214,0.4736,4,Y,Y,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
2,1,36,Y(N),6,Y,Y,0.9484,0.8333,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
3,2,36,Y(N),6,N,Y,1,1,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
4,3,36,Y(N),6,N,Y,0.9777,0.7894,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
5,4,36,Y(N),6,N,Y,0.9444,1,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
6,5,36,Y(Y),6,N,Y,0.7785,0.6315,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
7,6,36,Y(Y),5,Y,Y,1,0.9473,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
8,7,36,Y(Y),4,Y,Y,0.9142,0.7368,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
9,8,36,Y(Y),4,N,Y,0.8392,0.7894,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
10,9,36,N(N),6,Y,Y,0.9357,0.4736,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
11,10,36,N(N),6,N,Y,0.8222,1,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
12,11,36,N(N),6,N,Y,0.7629,0.9444,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
13,12,36,N(N),6,N,Y,0.7071,0.6315,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
14,13,36,N(N),6,N,Y,0.6307,1,3,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
15,14,36,N(N),6,N,Y,0.5692,1,3,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
16,15,36,N(N),6,N,Y,0.5615,0.8611,3,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
17,16,36,N(N),6,N,Y,0.5592,0.9473,3,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
18,17,36,N(N),5,N,Y,0.9592,0.7894,4,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
19,18,35,Y(Y),6,Y,Y,0.925,1,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
20,19,35,Y(Y),6,N,Y,0.6714,0.7894,4,Y,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
21,20,35,N(N),6,Y,Y,0.8857,0.9473,4,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
22,21,35,N(N),5,N,Y,0.8074,0.7894,4,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
23,22,34,Y(N),6,Y,Y,0.9142,0.9473,4,,N,CAS3205-01,CSI4105-01,COMPUTER GRAPHICS,2024,1,이인권,이인권,"화6,7/목11",90.0,81.0,19.18,141.0
