no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
1,1,30,Y(Y),3,N,Y,0.3928,0.8157,3,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
2,2,23,N(N),6,N,Y,0.4047,1,2,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
3,3,22,Y(Y),3,Y,N,1,0.4736,4,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
4,4,21,Y(Y),6,N,Y,0.5115,0.6578,2,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
5,5,21,N(N),6,N,Y,0.974,1,4,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
6,6,20,N(N),6,N,Y,0.7607,0.9473,4,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
7,7,17,N(N),6,N,Y,0.6904,1,3,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
8,8,16,Y(N),6,Y,Y,1,1,4,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
9,9,16,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
10,10,15,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
11,11,14,Y(Y),6,N,Y,0.6115,0.7894,3,Y,N,CAS3109-01,CAS3109-01,AUTOMATA AND FORMAL LANGUAGES,2026,1,한요섭,한요섭,"화4,목5,6",95.0,76.0,6.36,70.0
