no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
1,1,36,Y(N),6,N,Y,1,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
2,2,36,Y(N),6,N,Y,0.9642,0.8421,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
3,3,36,Y(Y),6,N,Y,0.6115,0.7894,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
4,4,36,Y(Y),4,N,Y,0.8857,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
5,5,36,N(N),6,N,Y,0.8964,0.7894,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
6,6,36,N(N),5,Y,Y,1,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
7,7,35,Y(Y),6,Y,Y,0.975,0.9736,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
8,8,35,Y(N),6,N,Y,0.874,0.7894,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
9,9,35,Y(N),6,N,Y,0.7925,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
10,10,35,Y(N),4,N,Y,0.8666,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
11,11,35,Y(Y),3,N,Y,0.9038,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
12,12,35,Y(N),2,Y,Y,1,0.6666,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
13,13,34,Y(N),6,Y,Y,0.9285,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
14,14,26,N(N),6,N,Y,0.7539,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
15,15,26,N(N),6,N,Y,0.4214,0.9473,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
16,16,24,N(N),6,N,Y,0.3333,1,2,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
17,17,23,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
18,18,22,Y(Y),6,N,Y,0.8142,0.7894,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
19,19,22,N(N),5,N,Y,0.5,0.9027,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
20,20,21,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
21,21,21,N(N),6,N,Y,0.4841,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
22,22,20,Y(Y),6,Y,Y,0.8884,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
23,23,20,Y(N),6,N,Y,0.8888,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
24,24,20,Y(Y),6,N,Y,0.7461,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
25,25,20,N(N),3,N,Y,0.8174,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
26,26,19,N(N),6,N,Y,0.5487,1,2,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
27,27,18,Y(Y),6,Y,Y,0.8857,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
28,28,18,Y(Y),6,N,Y,0.8,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
29,29,18,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
30,30,18,Y(N),6,N,Y,0.7698,1,3,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
31,31,18,Y(Y),5,N,Y,0.8153,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
32,32,18,N(N),6,Y,Y,0.9703,0.6315,4,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
33,33,17,Y(Y),6,Y,Y,0.8892,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
34,34,17,Y(Y),6,N,Y,0.5346,0.8421,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
35,35,17,Y(Y),6,N,Y,0.5269,0.5,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
36,36,17,Y(Y),5,N,Y,0.75,0.9027,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
37,37,16,Y(Y),5,Y,Y,0.9538,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
38,38,15,Y(Y),6,N,Y,0.8307,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
39,39,15,Y(Y),6,N,Y,0.823,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
40,40,15,Y(Y),6,N,Y,0.7428,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
41,41,15,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
42,42,15,Y(Y),5,N,Y,0.7785,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
43,43,15,N(N),6,N,Y,0.8174,1,4,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
44,44,14,Y(Y),6,N,Y,0.8076,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
45,45,14,Y(Y),6,N,Y,0.7857,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
46,46,14,Y(Y),6,N,Y,0.75,0.9027,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
47,47,14,Y(Y),6,N,Y,0.6076,0.9736,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
48,48,14,Y(Y),6,N,Y,0.5115,0.9736,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
49,49,13,Y(N),6,N,Y,0.9285,0.7894,4,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
50,50,13,Y(Y),6,N,Y,0.6769,0.8333,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
51,51,12,Y(N),6,N,Y,0.8492,0.8611,4,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
52,52,12,Y(Y),6,N,Y,0.8076,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
53,53,12,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
54,54,12,Y(Y),6,N,Y,0.7785,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
55,55,12,Y(Y),6,N,Y,0.5769,0.8157,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
56,56,12,Y(N),5,Y,Y,1,0.5277,4,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
57,57,11,Y(Y),6,Y,Y,0.8785,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
58,58,11,Y(Y),6,N,Y,0.6153,0.8333,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
59,59,11,Y(Y),4,N,Y,0.7846,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
60,60,10,Y(Y),6,Y,Y,1,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
61,61,10,Y(Y),6,N,Y,0.95,1,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
62,62,10,Y(Y),6,N,Y,0.85,0.8421,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
63,63,10,Y(N),6,N,Y,0.8253,1,3,,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
64,64,10,Y(Y),6,N,Y,0.6769,0.9736,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
65,65,10,Y(Y),6,N,Y,0.6615,0.9736,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
66,66,10,Y(Y),6,N,Y,0.65,0.9473,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
67,67,10,Y(Y),6,N,Y,0.5846,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
68,68,10,Y(Y),6,N,Y,0.5076,0.7894,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
69,69,10,Y(Y),6,N,Y,0.3576,0.6578,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
70,70,9,Y(Y),6,Y,Y,1,0.8333,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
71,71,9,Y(Y),6,N,Y,0.7785,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
72,72,9,Y(Y),6,N,Y,0.6769,1,3,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
73,73,9,Y(Y),6,N,Y,0.675,0.9473,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
74,74,8,Y(Y),6,N,Y,0.8071,0.8947,4,Y,N,CAS4133-01,CAS4133-01,LARGE LANGUAGE MODELS,2026,1,김재형,김재형,"월5,6,수6",80.0,64.0,14.37,103.0
