no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
1,1,15,Y(Y),6,N,Y,0.5214,0.9473,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
2,2,14,Y(Y),6,N,Y,0.1807,0.3421,2,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
3,3,10,Y(Y),6,Y,Y,0.85,0.9473,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
4,4,10,Y(Y),6,N,Y,0.5461,1,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
5,5,10,N(N),6,N,Y,1,0.8157,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
6,6,9,Y(N),6,N,Y,0.7555,0.6315,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
7,7,7,Y(Y),6,Y,Y,0.6892,0.4736,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
8,8,7,Y(Y),6,N,Y,0.5714,0.8157,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
9,9,4,Y(Y),6,N,Y,0.5571,0.4736,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
10,10,4,Y(Y),6,N,Y,0.4892,0.9473,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
11,11,4,Y(Y),6,N,Y,0.3857,0.6315,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
12,12,2,Y(Y),6,Y,Y,0.8964,0.8947,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
13,13,2,N(N),6,N,Y,0.5952,1,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
14,14,1,Y(N),6,Y,Y,1,0.7894,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
15,15,1,Y(N),6,Y,Y,0.9148,0.8421,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
16,16,1,Y(Y),6,Y,N,0.9071,0.8421,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
17,17,1,Y(Y),6,N,Y,0.9464,0.9473,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
18,18,1,Y(Y),6,N,Y,0.7653,0.7222,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
19,19,1,Y(Y),6,N,Y,0.5428,0.8157,3,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
20,20,1,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
21,21,1,N(N),6,Y,Y,1,0.5263,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
22,22,1,N(N),6,Y,Y,0.9928,0.9473,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
23,23,1,N(N),6,Y,Y,0.9851,0.4736,4,Y,N,CAS3208-01,CAS3208-01,ARTIFICIAL INTELLIGENCE,2025,1,조성배,조성배,"월2/수11,12",50.0,40.0,4.7,23.0
