no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
1,1,36,Y(Y),1,N,Y,0.75,0.9027,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
2,2,35,Y(Y),4,N,Y,0.8785,0.1578,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
3,3,12,Y(Y),6,Y,N,1,0.8947,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
4,4,12,Y(Y),6,N,Y,0.3576,0.6578,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
5,5,10,Y(Y),6,N,Y,0.6807,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
6,6,10,Y(Y),6,N,Y,0.4115,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
7,7,7,Y(Y),6,N,N,0.4928,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
8,8,6,Y(Y),6,Y,N,0.9,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
9,9,6,Y(Y),6,N,Y,0.2428,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
10,10,6,Y(Y),6,N,N,0.55,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
11,11,5,Y(Y),6,N,Y,0.8142,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
12,12,5,Y(Y),6,N,Y,0.5,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
13,13,5,Y(Y),6,N,Y,0.4423,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
14,14,5,Y(Y),6,N,Y,0.3153,0.6578,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
15,15,4,Y(Y),6,N,Y,0.3071,0.8684,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
16,16,3,Y(Y),6,N,Y,0.4285,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
17,17,3,Y(Y),6,N,Y,0.3961,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
18,18,3,Y(Y),6,N,Y,0.3961,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
19,19,2,Y(Y),6,Y,Y,0.9071,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
20,20,2,Y(Y),6,N,Y,0.5214,0.6842,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
21,21,2,Y(Y),6,N,Y,0.4807,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
22,22,2,Y(Y),6,N,Y,0.4678,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
23,23,2,Y(Y),6,N,Y,0.4461,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
24,24,2,Y(Y),6,N,Y,0.4346,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
25,25,2,Y(Y),6,N,Y,0.4192,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
26,26,2,Y(Y),6,N,Y,0.4038,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
27,27,1,Y(Y),6,N,Y,0.7269,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
28,28,1,Y(Y),6,N,Y,0.7071,0.9473,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
29,29,1,Y(Y),6,N,Y,0.7038,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
30,30,1,Y(Y),6,N,Y,0.4576,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
31,31,1,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
32,32,1,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
33,33,1,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
34,34,1,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
35,35,1,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
36,36,1,Y(Y),6,N,Y,0.4423,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
37,37,1,Y(Y),6,N,Y,0.4269,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
38,38,1,Y(Y),6,N,Y,0.4192,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
39,39,1,Y(Y),6,N,Y,0.4192,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
40,40,1,Y(Y),6,N,Y,0.4115,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
41,41,1,Y(Y),6,N,Y,0.4115,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
42,42,1,Y(Y),6,N,Y,0.4038,0.8684,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
43,43,1,Y(Y),6,N,Y,0.4038,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
44,44,1,Y(Y),6,N,Y,0.3928,0.9736,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
45,45,1,Y(Y),6,N,Y,0.3884,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
46,46,1,Y(Y),6,N,Y,0.3807,0.8157,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
47,47,1,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2023,2
