no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
71,71,15,Y(Y),6,N,Y,1,0.4736,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
72,72,15,Y(N),6,N,Y,0.9126,1,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
73,73,15,Y(Y),6,N,Y,0.6307,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
74,74,15,Y(Y),6,N,Y,0.5692,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
75,75,15,Y(Y),5,N,Y,0.7785,0.9473,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
76,76,15,Y(Y),5,N,Y,0.6214,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
77,77,15,N(N),6,N,Y,0.7539,0.8333,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
78,78,14,Y(Y),6,N,Y,0.5692,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
79,79,14,Y(Y),6,N,Y,0.5307,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
80,80,14,Y(Y),6,N,Y,0.2961,0.9473,2,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
81,81,14,Y(Y),6,N,N,0.725,0.7894,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
82,82,13,Y(Y),6,N,Y,0.5307,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
83,83,13,Y(Y),6,N,Y,0.45,0.6315,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
84,84,13,Y(Y),6,N,N,0.8923,0.8333,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
85,85,12,Y(Y),6,Y,N,0.8884,1,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
86,86,12,Y(Y),6,N,Y,0.75,0.9736,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
87,87,12,Y(Y),6,N,Y,0.6307,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
88,88,12,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
89,89,12,Y(Y),5,N,Y,0.5461,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
90,90,12,Y(Y),5,N,Y,0.4807,0.8157,2,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
91,91,11,Y(Y),6,N,Y,0.5076,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
92,92,10,Y(Y),6,N,Y,0.5923,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
93,93,10,Y(Y),6,N,Y,0.5923,0.8684,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
94,94,10,Y(Y),6,N,Y,0.523,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
95,95,10,N(N),6,Y,Y,0.8714,1,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
96,96,9,Y(Y),6,N,Y,0.6846,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
97,97,9,Y(Y),6,N,Y,0.5615,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
98,98,9,Y(Y),6,N,Y,0.5384,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
99,99,8,Y(Y),6,N,Y,0.85,0.9473,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
100,100,8,Y(Y),6,N,Y,0.8076,1,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
101,101,8,Y(Y),6,N,Y,0.7653,0.6666,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
102,102,8,Y(N),6,N,Y,0.6031,1,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
103,103,8,Y(Y),6,N,Y,0.5038,0.6315,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
104,104,8,N(N),6,N,Y,1,0.5,4,,N,CAS3101-02,OPERATING SYSTEM,2026,1
105,105,7,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
106,106,7,Y(Y),6,N,Y,0.5535,0.8421,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
107,107,7,N(N),6,N,Y,0.5571,1,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
108,108,6,Y(Y),6,N,Y,0.55,0.8947,3,Y,Y,CAS3101-02,OPERATING SYSTEM,2026,1
109,109,6,Y(Y),6,N,Y,0.6384,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
110,110,6,Y(Y),6,N,Y,0.2928,0,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
111,111,6,Y(Y),5,Y,Y,0.923,0.8333,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
112,112,5,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
113,113,5,Y(N),6,N,Y,0.6074,0.9736,3,,N,CAS3101-02,OPERATING SYSTEM,2026,1
114,114,5,Y(Y),6,N,Y,0.5846,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
115,115,5,Y(Y),6,N,Y,0.5692,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
116,116,5,Y(Y),6,N,Y,0.5615,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
117,117,5,Y(Y),6,N,Y,0.5461,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
118,118,5,Y(Y),5,N,Y,0.4538,1,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
119,119,4,Y(Y),6,Y,Y,0.8857,1,4,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
120,120,4,Y(Y),6,N,Y,0.5461,0.8157,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
121,121,4,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3101-02,OPERATING SYSTEM,2026,1
