no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
1,0,12,Y(Y),6,N,N,0.5307,1,3,Y,Y,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
2,0,12,Y(Y),6,N,Y,0.5384,0.8611,3,Y,Y,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
3,0,12,Y(Y),6,N,Y,0.2692,1,2,Y,Y,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
4,0,12,Y(Y),6,N,Y,0.2307,0.8684,2,Y,Y,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
5,1,36,Y(Y),6,Y,Y,1,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
6,2,36,Y(Y),6,Y,Y,0.9307,0.7894,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
7,3,36,Y(Y),6,N,Y,0.7714,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
8,4,36,Y(Y),6,N,Y,0.7071,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
9,5,36,Y(Y),6,N,Y,0.55,0.9736,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
10,6,36,Y(Y),6,N,Y,0.2769,0.8421,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
11,7,36,Y(Y),6,N,N,0.9214,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
12,8,36,Y(Y),6,N,N,0.8571,0.9473,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
13,9,36,Y(Y),6,N,N,0.6214,0.7894,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
14,10,36,Y(Y),5,N,Y,0.8071,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
15,11,36,Y(Y),5,N,Y,0.5571,0.8684,3,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
16,12,32,Y(Y),6,N,Y,0.923,1,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
17,13,31,Y(Y),6,N,Y,0.425,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
18,14,31,Y(Y),6,N,Y,0.2692,0.8421,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
19,15,30,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
20,16,30,Y(Y),6,N,Y,0.2346,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
21,17,30,Y(Y),5,N,Y,0.8307,0.8333,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
22,18,27,Y(Y),6,N,Y,0.2384,0.7368,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
23,19,26,Y(Y),6,Y,Y,0.9357,0.8421,4,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
24,20,25,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
25,21,25,Y(Y),6,N,Y,0.2384,0.8421,2,Y,N,MAT2011-03-00,선형대수와그응용 (Linear Algebra and Its Applications),2025,1
