no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
1,1,36,Y(N),6,Y,N,1,0.789,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
2,2,36,Y(N),6,N,Y,0.881,1,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
3,3,36,Y(N),6,N,Y,0.815,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
4,4,36,Y(N),6,N,Y,0.764,0.789,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
5,5,36,Y(N),6,N,Y,0.764,0.526,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
6,6,36,Y(N),6,N,Y,0.706,0.833,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
7,7,36,Y(N),6,N,Y,0.696,0.789,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
8,8,36,Y(N),6,N,Y,0.651,1,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
9,9,36,Y(N),6,N,Y,0.643,1,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
10,10,36,Y(N),6,N,Y,0.587,1,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
11,11,36,Y(N),6,N,Y,0.579,0.861,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
12,12,36,Y(N),6,N,Y,0.57,1,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
13,13,36,Y(N),6,N,Y,0.529,0.816,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
14,14,36,Y(N),6,N,Y,0.511,0.816,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
15,15,36,Y(N),6,N,Y,0.446,1,2,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
16,16,36,Y(N),6,N,N,0.5,0.974,2,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
17,17,36,Y(N),4,N,Y,0.563,0.974,3,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
18,18,36,N(N),6,Y,Y,1,0.667,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
19,19,36,N(N),6,Y,Y,1,0.333,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
20,20,36,N(N),6,Y,Y,0.95,0.789,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
21,21,36,N(N),6,Y,Y,0.948,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
22,22,36,N(N),6,Y,Y,0.933,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
23,23,36,N(N),6,N,Y,1,1,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
24,24,36,N(N),6,N,Y,0.836,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
25,25,36,N(N),6,N,Y,0.813,1,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
26,26,36,N(N),6,N,Y,0.807,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
27,27,36,N(N),6,N,Y,0.793,0.789,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
28,28,36,N(N),6,N,Y,0.786,0.947,4,Y,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
29,29,36,N(N),6,N,Y,0.785,0.789,4,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
30,30,36,N(N),6,N,Y,0.778,1,4,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
31,31,36,N(N),6,N,Y,0.77,0.833,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
32,32,36,N(N),6,N,Y,0.754,1,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
33,33,36,N(N),6,N,Y,0.733,0.947,4,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
34,34,36,N(N),6,N,Y,0.73,0.889,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
35,35,36,N(N),6,N,Y,0.702,1,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
36,36,36,N(N),6,N,Y,0.659,0.947,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
37,37,36,N(N),6,N,Y,0.651,0.833,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
38,38,36,N(N),6,N,Y,0.6,0.974,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
39,39,36,N(N),6,N,Y,0.591,0.694,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
40,40,36,N(N),6,N,Y,0.575,1,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
41,41,36,N(N),6,N,Y,0.571,1,2,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
42,42,36,N(N),6,N,Y,0.56,0.861,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
43,43,36,N(N),6,N,Y,0.532,0.974,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
44,44,36,N(N),6,N,Y,0.519,0.974,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
45,45,36,N(N),6,N,Y,0.511,0.658,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
46,46,36,N(N),6,N,Y,0.5,0.875,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
47,47,36,N(N),6,N,Y,0.426,0.974,2,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
48,48,36,N(N),6,N,N,0.937,0.694,4,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
49,49,36,N(N),6,N,N,0.611,0.868,3,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
50,50,36,N(N),5,Y,Y,0.929,0.789,4,,N,CAS2103-02,CSI2103-01,DATA STRUCTURE,2022,1,황성재,황성재,"화6,목6,7",100.0,70.0,21.15,177.0
