no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
1,1,6,Y(Y),6,N,Y,0.4571,0.8157,3,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
2,2,5,Y(Y),5,N,Y,0.8142,1,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
3,3,3,Y(Y),6,Y,Y,0.9071,0.8947,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
4,4,2,Y(Y),6,N,Y,0.8607,1,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
5,5,2,Y(Y),6,N,Y,0.8285,0.8684,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
6,6,1,Y(Y),6,N,Y,0.8071,0.9473,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
7,7,1,Y(Y),6,N,Y,0.8071,0.7894,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
8,8,1,Y(Y),6,N,Y,0.7928,0.9473,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
9,9,1,Y(Y),6,N,Y,0.7714,0.9473,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
10,10,1,Y(Y),6,N,Y,0.7214,0.921,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
11,11,1,Y(Y),4,N,Y,0.7321,0.7894,4,Y,N,CAS4101-01,CSI4101-04,COMPUTER CAPSTONE DESIGN,2023,1,정진규,정진규,"수9,금7,8",15.0,0.0,2.18,11.0
