no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
46,46,6,Y(Y),6,N,Y,0.823,1,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
47,47,6,N(N),6,N,Y,0.5476,1,3,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
48,48,5,Y(Y),6,N,Y,0.8357,0.9473,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
49,49,5,Y(Y),6,N,Y,0.8071,0.9473,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
50,50,5,Y(Y),6,N,Y,0.8071,0.8947,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
51,51,5,Y(Y),5,N,Y,0.8642,0.9473,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
52,52,4,Y(Y),6,N,Y,0.6571,0.5,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
53,53,4,Y(Y),6,N,Y,0.5769,1,3,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
54,54,3,Y(N),6,Y,Y,1,1,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
55,55,3,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
56,56,2,Y(N),6,Y,Y,1,0.9473,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
57,57,2,Y(N),6,N,Y,0.9841,0.8888,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
58,58,2,N(N),6,N,Y,0.9678,0.9473,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
59,59,1,Y(N),6,Y,Y,1,1,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
60,60,1,Y(Y),6,Y,Y,1,0.8947,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
61,61,1,Y(N),6,Y,Y,1,0.6315,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
62,62,1,Y(Y),6,Y,Y,1,0.1578,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
63,63,1,Y(Y),6,N,Y,1,0.875,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
64,64,1,Y(N),6,N,Y,0.9851,0.75,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
65,65,1,Y(N),6,N,Y,0.874,0.7894,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
66,66,1,Y(Y),6,N,Y,0.7857,0.9473,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
67,67,1,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
68,68,1,Y(Y),6,N,Y,0.7846,1,4,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
69,69,1,Y(N),6,N,Y,0.7698,1,3,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
70,70,1,Y(Y),6,N,Y,0.65,0.9473,3,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
71,71,1,Y(Y),6,N,Y,0.6307,0.9736,3,Y,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
72,72,1,N(N),6,Y,Y,1,1,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
73,73,1,N(N),3,Y,Y,1,1,4,,N,CAS4119-01,MULTICORE AND GPU PROGRAMMING,2026,1
