no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
1,0,12,N(N),6,Y,N,1,1,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
2,0,12,N(N),6,Y,Y,1,0.8333,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
3,0,12,N(N),6,N,Y,0.5793,0.8611,3,Y,Y,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
4,0,12,Y(Y),6,N,Y,0.8357,0.9473,4,Y,Y,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
5,0,12,Y(Y),6,N,Y,0.2307,0.8684,2,Y,Y,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
6,1,36,Y(N),6,Y,N,0.873,0.6666,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
7,2,36,Y(N),6,N,Y,0.8357,0.9473,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
8,3,36,Y(Y),6,N,Y,0.8357,0.75,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
9,4,36,Y(N),6,N,Y,0.8293,0.8333,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
10,5,36,Y(N),6,N,Y,0.8222,0.9473,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
11,6,36,Y(N),6,N,Y,0.7696,0.6315,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
12,7,36,Y(Y),6,N,Y,0.7653,0.7222,4,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
13,8,36,Y(N),6,N,Y,0.7629,0.7894,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
14,9,36,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
15,10,36,Y(Y),6,N,Y,0.65,0.9473,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
16,11,36,Y(Y),6,N,Y,0.6269,0.6666,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
17,12,36,Y(Y),6,N,Y,0.5538,1,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
18,13,36,Y(Y),6,N,Y,0.5346,0.9166,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
19,14,36,Y(Y),6,N,Y,0.4346,1,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
20,15,36,Y(Y),6,N,Y,0.4307,1,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
21,16,36,Y(Y),6,N,Y,0.4038,0.9166,3,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
22,17,36,Y(Y),6,N,Y,0.3961,0.8684,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
23,18,36,Y(Y),6,N,Y,0.3653,0.8157,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
24,19,36,Y(Y),6,N,Y,0.3615,1,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
25,20,36,Y(Y),6,N,Y,0.3615,0.8947,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
26,21,36,Y(Y),6,N,Y,0.3538,1,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
27,22,36,Y(Y),6,N,Y,0.35,0.8157,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
28,23,36,Y(Y),6,N,Y,0.35,0.6315,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
29,24,36,Y(Y),6,N,Y,0.3461,0.4736,2,Y,N,CAS2103-02,자료구조 (DATA STRUCTURE),2025,1
