no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
1,1,15,Y(Y),6,Y,Y,0.8928,1,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
2,2,12,Y(Y),6,Y,Y,0.9071,1,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
3,3,12,Y(Y),6,N,Y,0.6285,0.7894,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
4,4,10,Y(Y),6,N,Y,0.6357,0.9473,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
5,5,6,Y(Y),6,N,Y,0.7571,0.7894,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
6,6,2,Y(Y),6,Y,Y,0.8928,0.7894,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
7,7,1,Y(Y),6,Y,Y,0.9214,1,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
8,8,1,Y(Y),6,Y,Y,0.8785,1,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
9,9,1,Y(Y),6,N,Y,0.8142,0.9473,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
10,10,1,Y(Y),6,N,Y,0.7703,0.9473,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
11,11,1,Y(Y),6,N,Y,0.6642,0.9473,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
12,12,1,Y(Y),6,N,Y,0.6642,0.8421,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
13,13,1,Y(Y),6,N,Y,0.5714,0.8157,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
14,14,1,Y(Y),6,N,Y,0.35,0.6315,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
15,15,1,Y(Y),5,N,Y,0.4785,1,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,2,최창열,최창열,"월5,6,금6",60.0,60.0,4.4,15.0
