no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
1,1,35,Y(Y),5,N,Y,0.5,0.9027,3,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
2,2,32,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
3,3,30,N(Y),6,N,Y,0.5615,1,3,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
4,4,24,Y(Y),6,Y,Y,0.9357,0.9473,4,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
5,5,22,Y(Y),5,N,Y,0.5923,0.6666,3,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
6,6,21,N(N),6,N,Y,0.3037,1,2,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
7,7,16,Y(Y),6,Y,Y,0.9857,1,4,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
8,8,16,Y(Y),5,Y,Y,0.9464,0.6315,4,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
9,9,15,Y(Y),6,Y,Y,1,0.6842,4,Y,N,CAS3109-01,CSI3109-01,AUTOMATA AND FORMAL LANGUAGES,2024,1,한요섭,한요섭,"화2,목2,3",90.0,63.0,7.24,91.0
