no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
50,49,20,Y(Y),4,N,Y,0.523,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
51,50,19,Y(Y),6,N,Y,0.7,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
52,51,19,Y(Y),6,N,Y,0.5692,0.9166,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
53,52,19,Y(Y),6,N,Y,0.5571,0.4736,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
54,53,19,Y(Y),6,N,Y,0.55,0.9736,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
55,54,19,Y(Y),6,N,Y,0.5428,0.8157,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
56,55,19,Y(Y),6,N,Y,0.5178,0.6315,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
57,56,19,Y(Y),6,N,Y,0.4423,0.9736,2,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
58,57,19,Y(Y),6,N,Y,0.4214,0.1578,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
59,58,19,Y(Y),5,N,Y,0.7821,0.9473,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
60,59,19,Y(Y),5,N,Y,0.6307,0.6666,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
61,60,18,Y(Y),6,N,Y,0.7785,0.8421,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
62,61,18,Y(Y),6,N,Y,0.5653,0.8611,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
63,62,18,Y(Y),6,N,Y,0.5642,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
64,63,18,Y(Y),6,N,Y,0.5571,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
65,64,18,Y(Y),6,N,Y,0.5269,0.8333,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
66,65,18,Y(Y),6,N,Y,0.4961,0.6944,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
67,66,18,Y(Y),6,N,Y,0.4714,0.7894,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
68,67,18,Y(Y),6,N,Y,0.4571,0.8157,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
69,68,18,Y(Y),6,N,N,0.7,0.9473,4,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
70,69,18,Y(Y),6,N,N,0.5214,0.4736,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
71,70,18,N(N),6,N,Y,0.2539,0.8611,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
72,71,18,N(N),5,N,Y,0.738,1,3,,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
73,72,17,Y(Y),6,N,Y,0.6071,0.9473,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
74,73,17,Y(Y),6,N,Y,0.5928,1,3,Y,N,CAS3102-01,컴퓨터아키텍쳐 (ARCHITECTURE OF COMPUTERS),2025,1
