no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
1,1,16,Y(Y),6,N,Y,0.2538,0.7105,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
2,2,13,Y(Y),6,N,Y,0.3769,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
3,3,12,N(N),6,N,Y,1,0.5,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
4,4,10,Y(Y),6,N,Y,0.5714,0.4736,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
5,5,10,N(N),6,N,Y,0.2539,0.8888,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
6,6,8,Y(Y),6,N,Y,0.223,0.6578,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
7,7,7,Y(N),6,N,Y,0.6814,0.9736,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
8,8,7,Y(Y),6,N,Y,0.3653,0.7105,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
9,9,7,Y(Y),6,N,Y,0.2928,0,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
10,10,7,N(N),6,N,Y,0.3452,0.3333,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
11,11,6,Y(N),6,N,Y,0.5481,0.8684,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
12,12,6,Y(Y),6,N,Y,0.2576,0.8421,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
13,13,6,N(N),6,N,Y,0.5111,0.7631,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
14,14,5,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
15,15,4,Y(Y),6,N,Y,0.5115,0.6578,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
16,16,4,Y(Y),6,N,Y,0.3307,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
17,17,4,Y(Y),6,N,Y,0.2846,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
18,18,3,Y(Y),6,N,Y,0.8357,0.9473,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
19,19,3,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
20,20,3,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
21,21,3,Y(Y),6,N,Y,0.2807,0.8684,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
22,22,3,N(N),6,N,Y,0.7222,0.8333,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
23,23,3,N(N),6,N,Y,0.4464,0.7894,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
24,24,2,Y(Y),6,N,Y,0.5785,0.7894,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
25,25,2,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
26,26,2,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
27,27,2,Y(Y),6,N,Y,0.2923,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
28,28,2,Y(Y),6,N,Y,0.25,0.6842,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
29,29,2,Y(Y),5,N,Y,0.8642,0.9473,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
30,30,1,Y(N),6,Y,Y,1,0.9473,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
31,31,1,Y(N),6,N,Y,0.9365,1,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
32,32,1,Y(N),6,N,Y,0.7698,1,3,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
33,33,1,Y(Y),6,N,Y,0.3192,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
34,34,1,Y(Y),6,N,Y,0.3115,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
35,35,1,Y(Y),6,N,Y,0.31,0.6842,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
36,36,1,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
37,37,1,Y(Y),6,N,Y,0.2692,0.8947,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
38,38,1,Y(Y),6,N,Y,0.2384,0.8947,2,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
39,39,1,N(N),6,N,Y,0.8714,0.9473,4,Y,N,CAS2109-01,인터넷프로그래밍 (INTERNET PROGRAMMING),2026,1
