no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
47,46,2,Y(N),6,N,Y,0.6984,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
48,47,2,Y(Y),6,N,Y,0.5307,0.9166,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
49,48,2,Y(Y),6,N,Y,0.523,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
50,49,2,Y(Y),5,N,Y,0.5769,0.8611,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
51,50,1,Y(N),6,Y,Y,0.9148,0.8421,4,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
52,51,1,Y(Y),6,Y,N,0.9642,0.7894,4,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
53,52,1,Y(N),6,N,Y,0.8444,1,4,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
54,53,1,Y(N),6,N,Y,0.7214,0.6315,4,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
55,54,1,Y(Y),6,N,Y,0.7192,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
56,55,1,Y(Y),6,N,Y,0.7,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
57,56,1,Y(N),6,N,Y,0.637,1,3,,N,CAS3109-01,Automata and Formal Languages,2025,1
58,57,1,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
59,58,1,Y(Y),6,N,Y,0.5571,0.6578,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
60,59,1,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
61,60,1,Y(Y),6,N,Y,0.5307,1,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
62,61,1,Y(Y),6,N,Y,0.5071,0.5,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
63,62,1,Y(Y),6,N,Y,0.5,0.8611,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
64,63,1,Y(Y),6,N,Y,0.5,0.7894,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
65,64,1,Y(Y),6,N,Y,0.4964,0.8157,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
66,65,1,Y(Y),6,N,Y,0.4961,0.6944,3,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
67,66,1,Y(Y),6,N,N,0.7678,0.6315,4,Y,N,CAS3109-01,Automata and Formal Languages,2025,1
68,67,1,N(N),6,Y,Y,1,0.5,4,,N,CAS3109-01,Automata and Formal Languages,2025,1
69,68,1,N(N),6,Y,Y,1,0.3157,4,,N,CAS3109-01,Automata and Formal Languages,2025,1
