no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
35,34,8,Y(Y),6,N,Y,0.7821,0.6842,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
36,35,8,Y(Y),6,N,Y,0.7,0.7894,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
37,36,8,Y(N),6,N,Y,0.637,1,3,,N,CAS3301-01,Natural Language Processing,2025,1
38,37,8,Y(Y),6,N,Y,0.5928,0.8157,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
39,38,8,Y(Y),6,N,Y,0.5214,0.9736,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
40,39,7,Y(Y),6,N,Y,0.8464,0.9473,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
41,40,6,Y(Y),6,N,Y,0.7428,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
42,41,6,Y(Y),6,N,Y,0.6076,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
43,42,6,Y(Y),6,N,Y,0.6,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
44,43,5,Y(Y),6,Y,Y,0.9285,1,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
45,44,5,Y(Y),6,Y,Y,0.8785,0.7894,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
46,45,5,Y(Y),6,Y,Y,0.8428,0.6315,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
47,46,5,Y(Y),6,N,Y,0.7357,0.7894,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
48,47,5,Y(N),6,N,Y,0.6962,1,3,,N,CAS3301-01,Natural Language Processing,2025,1
49,48,5,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
50,49,5,Y(Y),6,N,Y,0.4461,1,2,Y,N,CAS3301-01,Natural Language Processing,2025,1
51,50,5,Y(Y),6,N,Y,0.4461,0.6944,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
52,51,4,Y(Y),6,N,Y,0.4571,0.8157,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
53,52,3,Y(Y),6,N,Y,0.6769,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
54,53,3,Y(Y),6,N,Y,0.523,0.8611,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
55,54,3,Y(Y),6,N,Y,0.3384,0.6315,2,Y,N,CAS3301-01,Natural Language Processing,2025,1
56,55,2,Y(N),6,N,Y,0.7555,0.9473,3,,N,CAS3301-01,Natural Language Processing,2025,1
57,56,2,Y(Y),6,N,Y,0.5038,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
58,57,1,Y(N),6,Y,Y,1,0.7894,4,,N,CAS3301-01,Natural Language Processing,2025,1
59,58,1,Y(N),6,Y,Y,1,0.7894,4,,N,CAS3301-01,Natural Language Processing,2025,1
60,59,1,Y(Y),6,N,Y,0.9464,0.9473,4,Y,N,CAS3301-01,Natural Language Processing,2025,1
61,60,1,Y(N),6,N,Y,0.9071,1,4,,N,CAS3301-01,Natural Language Processing,2025,1
62,61,1,Y(Y),6,N,Y,0.5928,1,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
63,62,1,Y(Y),6,N,Y,0.5615,0.8611,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
64,63,1,Y(Y),6,N,Y,0.55,0.9736,3,Y,N,CAS3301-01,Natural Language Processing,2025,1
65,64,1,N(N),6,Y,Y,1,1,4,,N,CAS3301-01,Natural Language Processing,2025,1
