no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
1,0,12,N(N),6,N,Y,0.6507,1,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
2,1,36,Y(N),6,Y,Y,1,0.7894,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
3,2,36,Y(Y),6,Y,Y,0.9178,1,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
4,3,36,Y(N),6,N,Y,0.8955,1,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
5,4,36,Y(Y),6,N,Y,0.7,0.7894,4,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
6,5,36,Y(Y),6,N,Y,0.6535,0.8157,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
7,6,36,Y(Y),6,N,Y,0.5285,0.9736,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
8,7,36,Y(Y),6,N,Y,0.4928,0.9736,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
9,8,36,Y(Y),6,N,Y,0.4857,0.9736,3,Y,N,CAS3116-01,CSI4116-01,COMPUTER VISION,2023,1,김선주,김선주,"화2,목5,6",80.0,72.0,25.9,115.0
