no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
1,0,12,Y(Y),6,N,N,0.8357,0.9473,4,Y,Y,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
2,1,36,Y(Y),6,N,Y,0.7785,0.6315,4,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
3,2,36,Y(Y),4,N,Y,0.4296,0.6578,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
4,3,36,Y(Y),2,Y,Y,0.9571,0.9473,4,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
5,4,36,N(N),6,N,Y,0.7307,1,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
6,5,36,N(N),6,N,N,1,1,4,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
7,6,36,N(N),4,N,Y,0.3214,1,2,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
8,7,36,N(N),2,Y,N,1,0.6666,4,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
9,8,35,N(N),6,N,Y,0.6,0.9736,3,Y,N,CAS2106-01,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2025,1,박상현,박상현,"화4/목12,13",100.0,60.0,12.14,87.0
