no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS3102-02,Architecture of Computers,2026,1
1,0,12,Y(Y),6,N,N,0.7923,0.8333,4,Y,Y,CAS3102-02,Architecture of Computers,2026,1
2,0,12,Y(Y),6,N,Y,0.55,0.8947,3,Y,Y,CAS3102-02,Architecture of Computers,2026,1
3,1,36,Y(N),6,Y,N,1,0.9473,4,Y,N,CAS3102-02,Architecture of Computers,2026,1
4,2,36,Y(N),6,N,Y,1,1,4,Y,N,CAS3102-02,Architecture of Computers,2026,1
5,3,36,Y(N),6,N,Y,0.823,1,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
6,4,36,Y(N),6,N,Y,0.7642,0.7894,4,Y,N,CAS3102-02,Architecture of Computers,2026,1
7,5,36,Y(N),6,N,Y,0.75,0.8333,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
8,6,36,Y(Y),6,N,Y,0.6615,1,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
9,7,36,Y(Y),6,N,Y,0.6,0.9736,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
10,8,36,Y(Y),6,N,Y,0.5923,1,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
11,9,36,Y(Y),6,N,Y,0.5923,0.8684,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
12,10,36,Y(Y),6,N,Y,0.5846,0.9736,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
13,11,36,Y(Y),6,N,Y,0.5692,1,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
14,12,36,Y(Y),6,N,Y,0.5576,0.9736,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
15,13,36,Y(Y),6,N,Y,0.5535,0.8421,4,Y,N,CAS3102-02,Architecture of Computers,2026,1
16,14,36,Y(N),6,N,Y,0.5481,0.8684,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
17,15,36,Y(Y),6,N,Y,0.5428,0.9736,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
18,16,36,Y(Y),6,N,Y,0.5346,0.8157,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
19,17,36,Y(Y),6,N,Y,0.5307,0.9736,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
20,18,36,Y(Y),6,N,Y,0.4769,0.6315,3,Y,N,CAS3102-02,Architecture of Computers,2026,1
21,19,36,Y(Y),5,N,Y,0.3307,0.8421,2,Y,N,CAS3102-02,Architecture of Computers,2026,1
