no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
1,1,18,Y(Y),6,N,Y,0.3846,0.8157,2,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
2,2,14,Y(Y),6,N,Y,0.5,0.8333,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
3,3,13,N(N),6,N,Y,0.9761,0.6666,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
4,4,12,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
5,5,11,Y(Y),6,Y,Y,0.9076,1,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
6,6,9,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
7,7,7,Y(Y),6,N,Y,0.8076,1,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
8,8,7,Y(Y),6,N,Y,0.3653,0,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
9,9,6,Y(Y),6,N,Y,0.6357,1,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
10,10,5,Y(Y),6,N,Y,0.775,0.9473,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
11,11,4,Y(Y),6,N,Y,0.7653,0.6666,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
12,12,4,N(N),6,Y,Y,0.9523,1,4,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
13,13,3,Y(Y),6,N,Y,0.523,0.8157,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
14,14,3,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS3301-01,CAS3301-01,NATURAL LANGUAGE PROCESSING,2026,1,여진영,여진영,"화5,6,목6",80.0,64.0,5.0,26.0
