no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,CAS2103-01,DATA STRUCTURE,2026,1
1,1,36,Y(Y),6,N,Y,0.25,0.9027,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
2,2,36,N(N),6,N,Y,0.8714,0.9473,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
3,3,36,N(N),6,N,N,0.374,0.9473,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
4,4,35,N(N),6,N,Y,0.3095,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
5,5,31,N(N),5,Y,Y,0.8814,0.9736,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
6,6,28,Y(Y),6,N,Y,0.2846,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
7,7,27,N(N),6,N,Y,0.2481,0.7368,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
8,8,26,Y(Y),6,N,Y,0.3653,0.7105,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
9,9,25,Y(N),6,N,Y,0.5158,1,3,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
10,10,25,N(N),6,N,Y,0.4841,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
11,11,24,N(N),6,N,Y,0.3571,0.8333,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
12,12,17,Y(N),6,Y,Y,1,1,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
13,13,16,Y(N),6,N,Y,0.5259,0.9736,3,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
14,14,16,N(N),6,Y,Y,1,0.6842,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
15,15,14,Y(Y),6,N,N,0.7821,0.9473,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
16,16,10,Y(Y),6,N,Y,0.3769,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
17,17,6,Y(N),6,N,Y,0.4523,0.8333,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
18,18,6,Y(Y),6,N,Y,0.3576,0.6578,3,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
19,19,6,N(N),6,N,Y,0.7539,0.8333,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
20,20,5,Y(Y),6,N,Y,0.3307,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
21,21,5,Y(Y),6,N,Y,0.3,0.9736,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
22,22,3,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
23,23,3,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
24,24,3,Y(Y),6,N,Y,0.2923,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
25,25,2,Y(Y),6,N,Y,0.3384,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
26,26,2,Y(Y),6,N,Y,0.3076,0.8421,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
27,27,2,Y(Y),6,N,Y,0.2923,0.9473,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
28,28,2,Y(Y),6,N,Y,0.2384,0.8947,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
29,29,2,Y(Y),6,N,Y,0.1807,0.8421,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
30,30,1,Y(N),6,N,Y,0.823,1,3,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
31,31,1,Y(Y),6,N,Y,0.4461,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
32,32,1,Y(Y),6,N,Y,0.3846,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
33,33,1,Y(Y),6,N,Y,0.3384,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
34,34,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
35,35,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
36,36,1,Y(Y),6,N,Y,0.3153,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
37,37,1,Y(Y),6,N,Y,0.3076,1,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
38,38,1,Y(Y),6,N,Y,0.2461,0.9473,2,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
39,39,1,N(N),6,Y,Y,1,0.7894,4,Y,N,CAS2103-01,DATA STRUCTURE,2026,1
40,40,1,N(N),6,N,Y,0.3531,1,2,,N,CAS2103-01,DATA STRUCTURE,2026,1
