no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
1,0,12,Y(Y),6,N,Y,0.4192,1,2,Y,Y,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
2,1,36,Y(Y),4,Y,Y,0.9607,0.8421,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
3,2,32,Y(Y),6,Y,Y,0.9214,0.7894,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
4,3,25,Y(Y),6,Y,Y,0.9357,0.7894,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
5,4,25,Y(Y),6,N,N,0.7307,1,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
6,5,20,Y(Y),6,Y,Y,0.9214,0.7894,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
7,6,20,Y(Y),6,N,N,0.4115,0.9736,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
8,7,18,Y(Y),6,N,N,0.4192,0.9736,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
9,8,18,Y(Y),4,Y,N,1,0.1578,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
10,9,18,Y(Y),2,Y,N,1,0.1578,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
11,10,15,Y(Y),6,N,Y,0.2423,1,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
12,11,12,Y(Y),6,N,Y,0.7285,1,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
13,12,12,Y(Y),6,N,Y,0.6785,0.9473,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
14,13,12,Y(Y),6,N,Y,0.2846,0.7368,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
15,14,11,Y(Y),6,N,Y,0.5928,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
16,15,11,Y(Y),6,N,N,0.5535,0.8157,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
17,16,10,Y(Y),6,N,N,0.4192,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
18,17,8,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2025,2,최창열,최창열,"월9,10,수10",80.0,80.0,6.78,65.0
