no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
60,59,1,Y(Y),6,N,Y,0.3076,0.8947,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
61,60,1,Y(Y),6,N,Y,0.2923,1,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
62,61,1,Y(Y),6,N,Y,0.2846,1,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
63,62,1,Y(Y),6,N,Y,0.2846,0.8947,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
64,63,1,Y(Y),6,N,Y,0.273,0.9473,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
65,64,1,Y(Y),6,N,Y,0.2615,0.7894,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
66,65,1,Y(Y),6,N,Y,0.2615,0.7368,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
67,66,1,Y(Y),6,N,Y,0.2384,0.8947,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
68,67,1,Y(Y),5,N,Y,0.4576,1,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
69,68,1,Y(Y),5,N,Y,0.1846,0.5,2,Y,N,CAS2106-01,INTRODUCTION TO COMPUTER SCIENCE,2026,1
