no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
1,1,36,Y(Y),3,Y,Y,0.9692,0.8888,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
2,2,12,Y(Y),6,Y,Y,1,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
3,3,5,Y(Y),6,Y,Y,0.8928,0.8421,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
4,4,5,Y(Y),6,Y,Y,0.8923,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
5,5,4,Y(Y),6,Y,Y,0.8928,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
6,6,4,Y(Y),6,N,Y,0.7692,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
7,7,4,Y(Y),6,N,Y,0.7653,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
8,8,2,Y(Y),6,N,Y,0.8153,0.8888,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
9,9,2,Y(Y),5,Y,Y,0.9214,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
10,10,1,Y(Y),6,Y,Y,1,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
11,11,1,Y(Y),6,Y,Y,1,0.9473,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
12,12,1,Y(Y),6,Y,Y,0.9928,1,4,Y,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
13,13,1,Y(Y),6,Y,Y,0.9,0.9473,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
14,14,1,Y(Y),6,Y,Y,0.8964,0.7894,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
15,15,1,Y(Y),6,Y,Y,0.8928,1,4,,N,CAS4101-01,CAS4101-01,COMPUTER CAPSTONE DESIGN,2025,2,이경우,이경우,"수7,금7,8",12.0,12.0,3.1,31.0
