no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
1,1,36,Y(Y),6,N,Y,0.7357,0.8421,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
2,2,36,Y(Y),6,N,Y,0.5214,0.6842,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
3,3,36,Y(Y),6,N,Y,0.373,0.8157,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
4,4,36,Y(Y),2,Y,Y,1,0.7894,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
5,5,36,N(N),6,Y,Y,1,0.9166,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
6,6,36,N(N),6,N,Y,0.5576,1,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
7,7,34,N(N),6,N,Y,0.6587,0.8333,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
8,8,33,Y(Y),6,N,Y,0.7857,0.8684,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
9,9,32,Y(Y),6,N,Y,0.3884,0.8157,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
10,10,32,Y(Y),5,N,Y,0.7892,0.8947,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
11,11,31,Y(Y),6,Y,Y,0.8888,0.5263,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
12,12,30,Y(Y),6,N,Y,0.6785,0.9473,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
13,13,30,Y(Y),6,N,Y,0.6035,1,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
14,14,30,Y(Y),5,N,Y,0.5952,0.8611,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
15,15,30,N(N),6,N,Y,0.4346,1,2,,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
16,16,29,Y(Y),6,N,Y,0.7936,0.8333,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
17,17,29,Y(Y),6,N,Y,0.6642,0.7894,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
18,18,28,Y(Y),6,N,Y,0.4153,0.9736,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
19,19,28,Y(Y),6,N,Y,0.4115,0.9473,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
20,20,27,Y(Y),6,Y,Y,0.9357,0.9473,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
21,21,27,Y(Y),6,N,Y,0.4642,0.7894,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
22,22,27,Y(Y),6,N,Y,0.4115,0.8684,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
23,23,26,Y(Y),6,N,Y,0.915,0.8333,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
24,24,26,Y(Y),6,N,Y,0.625,0.6315,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
25,25,26,Y(Y),6,N,Y,0.496,1,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
26,26,26,Y(Y),6,N,Y,0.45,0.9736,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
27,27,26,Y(Y),6,N,Y,0.4384,0.9736,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
28,28,26,Y(Y),5,N,Y,0.4038,0.7105,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
29,29,25,Y(Y),6,N,Y,0.8428,1,4,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
30,30,25,Y(Y),6,N,Y,0.65,0.8421,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
31,31,25,Y(Y),6,N,Y,0.5,0.8157,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
32,32,25,Y(Y),6,N,Y,0.4107,0.7894,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
33,33,25,Y(Y),5,N,Y,0.5285,0.8157,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
34,34,25,Y(Y),5,N,Y,0.488,1,2,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
35,35,25,N(N),6,N,Y,0.3692,0.8684,2,,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
36,36,24,Y(Y),6,N,Y,0.5571,0.8684,3,Y,N,CAS2106-01,CSI2106-01,INTRODUCTION TO COMPUTER SCIENCE,2023,2,송도경,송도경,"화5,목5,6",83.0,80.0,22.76,80.0
