no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,course_name,year,semester
,,,,,,,,,,,,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
1,0,12,Y(Y),6,N,Y,0.4192,1,2,Y,Y,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
2,1,36,Y(Y),4,Y,Y,0.9607,0.8421,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
3,2,32,Y(Y),6,Y,Y,0.9214,0.7894,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
4,3,25,Y(Y),6,Y,Y,0.9357,0.7894,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
5,4,25,Y(Y),6,N,N,0.7307,1,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
6,5,20,Y(Y),6,Y,Y,0.9214,0.7894,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
7,6,20,Y(Y),6,N,N,0.4115,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
8,7,18,Y(Y),6,N,N,0.4192,0.9736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
9,8,18,Y(Y),4,Y,N,1,0.1578,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
10,9,18,Y(Y),2,Y,N,1,0.1578,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
11,10,15,Y(Y),6,N,Y,0.2423,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
12,11,12,Y(Y),6,N,Y,0.7285,1,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
13,12,12,Y(Y),6,N,Y,0.6785,0.9473,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
14,13,12,Y(Y),6,N,Y,0.2846,0.7368,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
15,14,11,Y(Y),6,N,Y,0.5928,0.9736,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
16,15,11,Y(Y),6,N,N,0.5535,0.8157,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
17,16,10,Y(Y),6,N,N,0.4192,0.9736,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
18,17,8,Y(Y),6,N,Y,0.3038,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
19,18,7,Y(Y),6,N,Y,0.1576,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
20,19,7,Y(Y),5,Y,Y,0.9142,0.8684,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
21,20,6,Y(Y),6,Y,N,1,0.4736,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
22,21,6,Y(Y),6,N,Y,0.7307,1,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
23,22,6,Y(Y),6,N,Y,0.7071,0.9473,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
24,23,6,Y(Y),6,N,Y,0.4269,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
25,24,6,Y(Y),6,N,Y,0.4115,1,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
26,25,6,Y(Y),6,N,Y,0.2538,0.9473,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
27,26,5,Y(Y),6,Y,Y,0.9571,0.9473,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
28,27,5,Y(Y),6,N,Y,0.6928,0.9473,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
29,28,5,Y(Y),6,N,Y,0.4423,0.8684,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
30,29,5,Y(Y),6,N,N,0.3928,0.4736,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
31,30,4,Y(Y),6,N,Y,0.473,0.8157,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
32,31,4,Y(Y),6,N,Y,0.2423,0.4736,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
33,32,4,Y(Y),6,N,N,0.3846,0.6842,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
34,33,3,Y(Y),6,N,Y,0.5892,0.9473,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
35,34,3,Y(Y),5,N,Y,0.375,0.8157,2,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
36,35,2,Y(Y),6,Y,Y,0.9571,1,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
37,36,2,Y(Y),6,Y,N,1,0.9473,4,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
38,37,2,Y(Y),6,N,Y,0.7,0.921,3,Y,N,MAT2013-03-00,확률통계학 (Probability and Statistics),2025,2
