no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
1,0,12,N(N),4,N,Y,0.9603,0.8333,4,Y,Y,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
2,1,36,Y(N),6,N,Y,0.4185,0.9736,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
3,2,36,Y(Y),5,N,Y,0.75,0.9027,4,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
4,3,36,N(N),6,N,Y,0.4722,1,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
5,4,36,N(N),6,N,Y,0.4682,1,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
6,5,36,N(N),6,N,Y,0.4148,0.9736,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
7,6,33,Y(N),6,N,Y,0.4703,0.8157,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
8,7,30,Y(Y),6,N,Y,0.5,0.9027,3,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
9,8,30,Y(Y),5,N,Y,0.4269,1,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
10,9,30,Y(Y),3,N,Y,0.273,0.7105,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
11,10,30,N(N),6,N,Y,0.95,1,4,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
12,11,30,N(N),6,N,Y,0.2851,1,2,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
13,12,28,N(N),6,N,Y,0.8968,0.8333,4,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
14,13,27,N(N),3,N,Y,0.5,0.9375,3,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
15,14,26,Y(Y),4,N,Y,0.5,0.9027,3,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
16,15,25,N(N),5,N,Y,0.75,1,4,Y,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
17,16,25,N(N),4,N,Y,0.5952,0.6666,3,,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
18,17,24,Y(Y),4,N,Y,0.5,0.9027,3,,N,CAS2103-01,CAS2103-01,DATA STRUCTURE,2025,2,한요섭,한요섭,"화5,6,목4",75.0,60.0,16.41,63.0
