no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
1,1,36,Y(Y),5,Y,Y,0.9214,0.8421,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
2,2,34,Y(Y),6,Y,Y,0.9714,0.5263,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
3,3,30,Y(Y),6,N,Y,0.2807,1,2,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
4,4,22,Y(Y),6,N,Y,0.6285,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
5,5,20,Y(Y),6,Y,Y,0.8428,0.8421,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
6,6,20,Y(Y),6,N,Y,0.7714,0.9473,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
7,7,20,Y(Y),6,N,N,0.4692,0.6944,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
8,8,19,Y(Y),6,N,Y,0.5214,0.8157,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
9,9,18,Y(Y),6,N,Y,0.75,0.8947,4,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
10,10,17,Y(Y),6,N,Y,0.6214,0.7894,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
11,11,17,Y(Y),6,N,Y,0.5357,0.7894,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
12,12,17,Y(Y),6,N,N,0.5,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
13,13,15,Y(Y),6,N,Y,0.5464,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
14,14,15,Y(Y),6,N,Y,0.5321,0.9736,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
15,15,13,Y(Y),6,N,Y,0.5428,0.921,3,Y,N,MAT2013-03,MAT2013-03,PROBABILITY AND STATISTICS,2024,1,이효윤,이효윤,"월2,3,화2",60.0,60.0,9.69,49.0
