no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
1,0,12,Y(N),6,N,Y,0.9285,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
2,1,36,Y(N),6,Y,Y,1,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
3,2,36,Y(N),6,Y,Y,1,0.8947,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
4,3,36,Y(N),6,Y,Y,1,0.625,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
5,4,36,Y(N),6,Y,Y,1,0.5,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
6,5,36,Y(N),6,Y,Y,0.9841,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
7,6,36,Y(N),6,Y,Y,0.9682,0.8333,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
8,7,36,Y(N),6,Y,Y,0.9571,0.8421,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
9,8,36,Y(N),6,Y,Y,0.9555,0.9473,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
10,9,36,Y(N),6,Y,Y,0.9444,0.5,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
11,10,36,Y(N),6,Y,Y,0.9404,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
12,11,36,Y(N),6,Y,Y,0.9365,0.8333,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
13,12,36,Y(N),6,N,Y,1,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
14,13,36,Y(N),6,N,Y,0.9603,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
15,14,36,Y(N),6,N,Y,0.8809,0.8888,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
16,15,36,Y(N),6,N,Y,0.8714,0.9473,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
17,16,36,Y(N),6,N,Y,0.8666,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
18,17,36,Y(N),6,N,Y,0.8531,0.6666,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
19,18,36,Y(N),6,N,Y,0.8357,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
20,19,36,Y(N),6,N,Y,0.8296,1,4,Y,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
21,20,36,Y(N),6,N,Y,0.8285,0.9473,4,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
22,21,36,Y(N),6,N,Y,0.7857,1,3,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
23,22,36,Y(N),6,N,Y,0.7714,0.7894,4,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
24,23,36,Y(N),6,N,Y,0.7642,0.7894,4,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
25,24,36,Y(N),6,N,Y,0.7619,0.7222,3,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
26,25,36,Y(N),6,N,Y,0.7301,0.8333,3,,N,CAS3101-02,CSI3101-01,OPERATING SYSTEM,2024,1,정진규,정진규,"수4,금2,3",150.0,130.0,18.98,176.0
