no,rank,mileage_bid,전공자(전공자정원_포함여부),num_courses_applied,graduation_applicant,first_time_enrollment,total_credit_ratio,prev_semester_credit_ratio,grade_year,enrolled,특수교육대상자,course_code,scraped_code,course_name,year,semester,professor,professor_norm,lecture_time,capacity,major_quota,avg_mileage,total_applicants
,,,,,,,,,,,,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
1,0,12,Y(Y),6,N,Y,0.8357,0.9473,4,Y,Y,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
2,1,36,Y(N),6,Y,Y,0.7777,0.8333,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
3,2,36,Y(N),6,N,Y,0.9615,1,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
4,3,36,Y(N),6,N,Y,0.8148,0.8947,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
5,4,36,Y(N),6,N,Y,0.6814,0.8421,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
6,5,36,Y(N),6,N,Y,0.4407,0.6578,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
7,6,36,Y(N),4,N,Y,0.8571,1,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
8,7,36,Y(N),3,N,Y,0.4246,1,2,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
9,8,36,N(N),6,Y,Y,0.9851,0.4736,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
10,9,36,N(N),6,Y,Y,0.8642,0.7894,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
11,10,36,N(N),6,N,Y,0.865,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
12,11,36,N(N),6,N,Y,0.4807,0.8333,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
13,12,36,N(N),5,Y,Y,1,0.8947,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
14,13,35,Y(N),6,Y,Y,1,0.7894,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
15,14,33,Y(N),6,N,Y,0.8222,0.7894,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
16,15,32,N(N),6,N,Y,0.3,1,2,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
17,16,31,Y(N),6,N,Y,1,1,4,,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
18,17,31,Y(Y),6,N,Y,0.9357,0.8947,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
19,18,31,Y(N),6,N,Y,0.7555,0.9473,3,,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
20,19,30,Y(Y),6,N,Y,0.3857,0.6315,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
21,20,30,Y(N),6,N,N,0.8293,0.8333,4,,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
22,21,30,Y(Y),5,N,Y,0.6076,0.8611,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
23,22,28,Y(Y),5,N,Y,0.6464,0.9473,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
24,23,26,Y(Y),6,N,Y,0.5571,0.6578,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
25,24,25,Y(Y),6,N,Y,0.5769,0.9166,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
26,25,25,Y(Y),6,N,Y,0.5214,0.9736,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
27,26,24,Y(Y),6,N,Y,0.6923,0.8333,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
28,27,24,Y(Y),6,N,Y,0.4923,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
29,28,24,Y(Y),6,N,Y,0.3857,0.5263,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
30,29,23,Y(Y),6,N,Y,0.6153,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
31,30,21,Y(Y),6,N,Y,0.7428,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
32,31,21,Y(Y),6,N,Y,0.6769,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
33,32,21,Y(Y),6,N,Y,0.5785,1,3,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
34,33,21,Y(Y),6,N,N,0.9253,1,4,Y,N,CAS3102-01,CAS3102-01,ARCHITECTURE OF COMPUTERS,2025,1,김영석,김영석,"수3,금3,4",80.0,64.0,19.94,119.0
